t,theta_history,theta_dot_history,theta_ddot_history,m_history,v_history
0,-1.5,-0.0,,0.0,0.0
1,-1.5,0.40824964985291523,,-0.03246822626384576,0.052809511210335544
2,-1.4999183500700295,0.5345260093690125,,-0.06486818601305208,0.10559742142758478
3,-1.4998114448681557,0.6123784118582108,,-0.09719634129610222,0.15835178456233795
4,-1.499688969185784,0.6666752082072638,,-0.12945153327191353,0.21106837799003794
5,-1.4995556341441425,0.7071179146837118,,-0.16163292693209266,0.2637440283053534
6,-1.4994142105612058,0.7385626470091643,,-0.1937399987412275,0.3163765721884585
7,-1.499266498031804,0.7637788276798261,,-0.22577237723474045,0.3689643393508224
8,-1.4991137422662681,0.7844831842710932,,-0.2577298044875551,0.4215060277627733
9,-1.498956845629414,0.8018047069674905,,-0.2896120997671167,0.4740005858935361
10,-1.4987964846880204,0.8165197940011737,,-0.32141914010127093,0.5264471497973116
11,-1.4986331807292201,0.8291815283305939,,-0.3531508461531034,0.578844997391652
12,-1.4984673444235541,0.8401953781058887,,-0.3848071726191988,0.6311935173909791
13,-1.498299305347933,0.8498657843740945,,-0.41638810120734365,0.683492186593785
14,-1.4981293321910583,0.8584260151726207,,-0.44789363544506444,0.7357405530977367
15,-1.4979576469880238,0.8660579514976219,,-0.4793237967335243,0.7879382235458267
16,-1.4977844353977243,0.8729055804397837,,-0.5106786212970488,0.8400848532707411
17,-1.4976098542816363,0.8790844259556293,,-0.5419581577844489,0.8921801385478125
18,-1.4974340373964452,0.8846882831329191,,-0.5731624653561771,0.9442238104192103
19,-1.4972570997398187,0.8897941185918329,,-0.6042916121393844,0.9962156297076118
20,-1.4970791409161004,0.894465696729946,,-0.6353456739660529,1.0481553829448385
21,-1.4969002477767543,0.8987563036984271,,-0.6663247333318597,1.100042879013736
22,-1.4967204965160146,0.9027108214806091,,-0.6972288785293238,1.1518779463530424
23,-1.4965399543517184,0.9063673266118648,,-0.7280582029200564,1.2036604306114633
24,-1.496358680886396,0.9097583363304035,,-0.7588128043192144,1.2553901926639939
25,-1.49617672921913,0.9129117898918873,,-0.7894927844712,1.3070671069227187
26,-1.4959941468611515,0.9158518286249304,,-0.8200982486003066,1.3586910598894242
27,-1.4958109764954266,0.9185994213993837,,-0.8506293050232873,1.4102619489079355
28,-1.4956272566111468,0.9211728701804095,,-0.8810860648135549,1.4617796810829455
29,-1.4954430220371107,0.9235882217111729,,-0.9114686415086058,1.5132441723381624
30,-1.4952583043927685,0.9258596050856815,,-0.9417771508539786,1.5646553465921997
31,-1.4950731324717514,0.9279995103493155,,-0.9720117105781628,1.6160131350341624
32,-1.4948875325696815,0.9300190198252979,,-1.0021724401939316,1.6673174754843467
33,-1.4947015287657164,0.9319280012821999,,-1.0322594608223,1.7185683118277562
34,-1.49451514316546,0.9337352701001089,,-1.0622728950360072,1.7697655935104841
35,-1.49432839611144,0.9354487260964758,,-1.0922128667198692,1.8209092750903546
36,-1.4941413063662208,0.9370754695198615,,-1.1220795009458047,1.8719993158347732
37,-1.4939538912723167,0.9386218998247301,,-1.1518729238605916,1.923035679359504
38,-1.4937661668923519,0.9400938001407905,,-1.18159326258488,1.974018333303633
39,-1.4935781481323238,0.9414964097996108,,-1.211240645122016,2.024947249036064
