t,theta_history,m_history,v_history
0,-1.5,0.0,0.0
1,-1.5,-0.16170649416702831,0.26398371105549717
2,-1.4996464407358845,-0.3217284945690707,0.52745749196713
3,-1.499238179477108,-0.4800152111979636,0.7902013849613075
4,-1.4988051473102089,-0.63657472263849,1.0521865820020764
5,-1.498357908522732,-0.7914164381300801,1.3133889891072343
6,-1.4979014430016857,-0.9445536972114752,1.573797700546608
7,-1.4974384989219702,-1.096000698844797,1.8334050832906705
8,-1.4969707546547775,-1.2457723702462962,2.092206359788779
9,-1.4964993108948825,-1.393883976435643,2.350198355662121
10,-1.4960249287865097,-1.5403509638437052,2.6073789925037
11,-1.495548156741406,-1.6851888773547505,2.863747025733311
12,-1.495069403078106,-1.8284132018148636,3.119301502512364
13,-1.4945889800819878,-1.970039530043251,3.374042366463031
14,-1.4941071320022785,-2.110083348450773,3.6279697064640803
15,-1.4936240535351248,-2.2485599436070185,3.8810834213070633
16,-1.4931399024268486,-2.3854846546795057,4.133384124574193
17,-1.4926548083108855,-2.520872753388954,4.384872724892471
18,-1.4921688790511465,-2.654739340153895,4.635550045920139
19,-1.4916822053906549,-2.787099348061858,4.885416825208514
20,-1.4911948644215045,-2.9179676312045526,5.1344740430521245
21,-1.4907069222189564,-3.047358925901485,5.3827227792676515
22,-1.4902184358691593,-3.175287852458804,5.630164216218732
23,-1.4897294550508293,-3.301768917311485,5.8767996454581874
24,-1.4892400232837697,-3.426816508241888,6.1226304476010345
25,-1.488750178924979,-3.550444881881749,6.367658040730489
26,-1.4882599559710816,-3.6726681316255405,6.611883746225126
27,-1.4877693847101452,-3.7935002215385176,6.855308917418317
28,-1.4872784922564346,-3.9129549959186556,7.097934973235188
29,-1.4867873029922254,-4.031046175213348,7.339763378317955
30,-1.4862958389352812,-4.147787350049416,7.580795615341235
31,-1.4858041200464898,-4.263191982216947,7.821033184175972
32,-1.4853121644890313,-4.377273411358957,8.06047762466549
33,-1.48481998884804,-4.4900448579848415,8.299130524886749
34,-1.4843276083177457,-4.601519417931939,8.536993494830883
35,-1.4838350368616238,-4.711710054812597,8.774068128068807
36,-1.483342287349974,-4.8206296021153685,9.010356006074703
37,-1.482849371678811,-4.9282907741277,9.24585873906849
38,-1.4823563008731255,-5.034706174496245,9.4805779996675
39,-1.481863085176963,-5.139888284117412,9.714515466471877
40,-1.4813697341319871,-5.243849451557539,9.947672774947081
41,-1.480876256646197,-5.346601903289801,10.18005155634185
42,-1.4803826610545339,-5.448157748270351,10.411653453195628
43,-1.479888955172457,-5.548528980204372,10.642480124787276
44,-1.4793951463434196,-5.647727478425483,10.87253324649904
45,-1.478901241481041,-5.745765007366216,11.101814502541874
46,-1.4784072471066445,-5.842653217768821,11.33032558654155
47,-1.4779131693827838,-5.938403647562063,11.558068200672311
48,-1.4774190141432542,-6.033027722761658,11.7850440549461
49,-1.4769247869200253,-6.126536757219993,12.011254860834054
50,-1.4764304929674414,-6.218941949684909,12.236702311756247
51,-1.4759361372839628,-6.31025438747975,12.46138809471131
52,-1.4754417246318356,-6.400485047387703,12.685313889730645
53,-1.4749472595549031,-6.489644798920549,12.90848137983756
54,-1.4744527463947819,-6.577744405088481,13.130892249937647
55,-1.4739581893055598,-6.664794523028944,13.352548184997417
56,-1.4734635922671704,-6.750805705555985,13.573450872333956
57,-1.4729689590975912,-6.835788401979777,13.793602000666446
58,-1.4724742934639818,-6.919752959324057,14.013003261403252
59,-1.4719795988928814,-7.002709625423443,14.231656360042638
60,-1.4714848787795998,-7.08466854872383,14.449563010052174
61,-1.4709901363968114,-7.165639778437823,14.666724928644411
62,-1.4704953749024359,-7.245633266036779,14.883143839744958
63,-1.4700005973469035,-7.324658865221798,15.098821468944038
64,-1.4695058066798328,-7.402726332790723,15.313759542986737
65,-1.4690110057561894,-7.479845329837637,15.527959791042903
66,-1.4685161973419782,-7.556025422524907,15.74142394400982
67,-1.4680213841195093,-7.631276083138672,15.954153735023198
68,-1.467526568692272,-7.705606690395027,16.166150896464206
69,-1.467031753589449,-7.7790265306067825,16.377417160986965
70,-1.4665369412701035,-7.851544798602716,16.58795426179179
71,-1.4660421341270744,-7.9231705984023755,16.797763931276048
72,-1.4655473344905925,-7.993912942853116,17.006847893126253
73,-1.465052544631609,-8.063780755197723,17.215207866395687
74,-1.4645577667649166,-8.132782870118437,17.422845566552503
75,-1.4640630030520645,-8.20092803504677,17.629762707896813
76,-1.463568255604089,-8.26822491110118,17.835961004044325
77,-1.4630735264840655,-8.334682073689375,18.04144216646616
78,-1.4625788177094914,-8.400308012451303,18.246207898791987
79,-1.462084131254492,-8.465111132841434,18.450259901134473
80,-1.4615894690519025,-8.529099757377853,18.653599872732915
81,-1.46109483299523,-8.592282126387298,18.856229511513213
82,-1.4606002249404944,-8.65466639867394,19.05815051332039
83,-1.4601056467079536,-8.716260652496349,19.25936457281162
84,-1.459611100083728,-8.777072886281811,19.45987338311394
85,-1.4591165868213265,-8.837111019441394,19.65967863580292
86,-1.4586221086430826,-8.896382893076897,19.85878202060718
87,-1.458127667241506,-8.954896270755464,20.05718522537382
88,-1.4576332642805556,-9.012658839322683,20.25488993629778
89,-1.4571389013968414,-9.0696782096299,20.4518978378164
90,-1.4566445802007575,-9.12596191732051,20.648210612799062
91,-1.4561503022775522,-9.181517423615475,20.84382994278117
92,-1.455656069188341,-9.2363521159557,21.038757507429768
93,-1.4551618824710602,-9.29047330865728,21.23299498406282
94,-1.4546677436413697,-9.3438882436748,21.42654404785687
95,-1.4541736541935057,-9.39660409139598,21.619406372367983
96,-1.4536796156010907,-9.448627951321276,21.811583629408425
97,-1.4531856293179006,-9.499966852879046,22.003077489908634
98,-1.4526916967785959,-9.550627756010405,22.193889623126182
99,-1.4521978193994107,-9.600617551841788,22.384021696470057
100,-1.4517039985788072,-9.649943063289765,22.57347537510247
101,-1.4512102356980943,-9.698611045772095,22.762252322070346
102,-1.450716532122016,-9.746628187819708,22.950354198013486
103,-1.4502228891993094,-9.794001111837645,23.137782661781184
104,-1.4497293082632379,-9.840736374751787,23.324539370394916
105,-1.4492357906320956,-9.886840468600948,23.510625978720558
106,-1.44874233760969,-9.932319821215357,23.696044139726563
107,-1.4482489504857992,-9.977180797191354,23.880795507253147
108,-1.4477556305366206,-10.021429698311781,24.064881734471
109,-1.4472623790251926,-10.065072764014085,24.248304472594327
110,-1.4467691972017902,-10.108116171962623,24.431065370520226
111,-1.4462760863043007,-10.150566038664968,24.61316607490928
112,-1.4457830475585836,-10.192428420072135,24.794608230165295
113,-1.4452900821788126,-10.233709312219537,24.9753934787082
114,-1.4447971913678035,-10.274414651823518,25.155523461030448
115,-1.444304376317327,-10.314550316845887,25.334999815500964
116,-1.4438116382084079,-10.354122126949783,25.513824177383245
117,-1.4433189782116052,-10.393135844181508,25.691998179556922
118,-1.4428263974872841,-10.431597173512316,25.869523452428776
119,-1.442333897185875,-10.469511763437374,26.0464016241381
120,-1.4418414784481217,-10.506885206534136,26.222634320584895
121,-1.4413491424053197,-10.543723040004512,26.398223165357887
122,-1.4408568901795435,-10.580030746237723,26.57316977978037
123,-1.4403647228838643,-10.61581375334879,26.747475782923935
124,-1.439872641622558,-10.651077435696457,26.921142791478665
125,-1.4393806474913056,-10.685827114424384,27.094172419795658
126,-1.438888741577383,-10.72006805799309,27.266566279929435
127,-1.438396924959845,-10.753805482681775,27.438325981495314
128,-1.4379051987097002,-10.787044553132151,27.609453131883747
129,-1.4374135638900798,-10.819790382862383,27.779949336277923
130,-1.4369220215563987,-10.852048034740807,27.949816197417213
131,-1.436430572756511,-10.883822521494153,28.119055315626834
132,-1.435939218530857,-10.91511880621517,28.287668288940207
133,-1.4354479599126073,-10.94594180286871,28.455656713173013
134,-1.4349567979277988,-10.976296376723152,28.623022181507395
135,-1.4344657335954656,-11.006187344845998,28.789766284558226
136,-1.4339747679277643,-11.035619476598807,28.95589061055237
137,-1.433483901930095,-11.064597494100989,29.12139674526696
138,-1.432993136601217,-11.093126072715998,29.28628627216791
139,-1.4325024729333622,-11.121209841492,29.45056077224961
140,-1.4320119119123407,-11.14885338362853,29.614221824097942
141,-1.4315214545176451,-11.176061236933819,29.777271003877
142,-1.4310311017225499,-11.202837894152347,29.93970988402804
143,-1.4305408544942004,-11.229187803439606,30.10154003358809
144,-1.4300507137937017,-11.255115368885077,30.26276301904512
145,-1.4295606805762062,-11.280624950956708,30.423380404417063
146,-1.4290707557909987,-11.305720866912154,30.58339375107034
147,-1.4285809403815777,-11.330407391247416,30.742804617891846
148,-1.4280912352857338,-11.354688756113068,30.90161456125638
149,-1.4276016414356256,-11.378569151727017,31.059825134938027
150,-1.4271121597578524,-11.402052726784891,31.21743789010924
151,-1.4266227911735248,-11.425143588887932,31.374454375445133
152,-1.4261335365983314,-11.447845804938035,31.53087613704276
153,-1.4256443969426047,-11.470163401539944,31.686704718417623
154,-1.425155373111384,-11.49210036539014,31.841941660365215
155,-1.4246664660044746,-11.513660643669162,31.996588500954118
156,-1.4241776765165062,-11.53484814445077,32.150646775708964
157,-1.4236890055369895,-11.555666737089437,32.3041180176124
158,-1.4232004539503702,-11.576120252582864,32.457003756907824
159,-1.422712022636081,-11.596212483963907,32.609305521210096
160,-1.4222237124685924,-11.615947186679373,32.76102483553182
161,-1.421735524317461,-11.635328078954833,32.91216322222635
162,-1.4212474590473765,-11.654358842164338,33.062722201007546
163,-1.420759517518208,-11.673043121202417,33.212703289005994
164,-1.4202717005850467,-11.691384524841554,33.36210800075667
165,-1.4197840090982496,-11.709386626091925,33.51093784820357
166,-1.41929644390348,-11.72705296255104,33.65919434068144
167,-1.4188090058417475,-11.7443870367571,33.80687898490935
168,-1.4183216957494464,-11.76139231651889,33.95399328483805
169,-1.4178345144583921,-11.778072235270178,34.100538741753276
170,-1.417347462795857,-11.794430192413074,34.24651685429046
171,-1.4168605415846054,-11.810469553651668,34.391929118431
172,-1.4163737516429262,-11.826193651324479,34.53677702746643
173,-1.4158870937846664,-11.841605784674401,34.681062071117644
174,-1.415400568819257,-11.856709220189796,34.82478573571501
175,-1.4149141775517422,-11.871507191981312,34.967949504937536
176,-1.4144279207828077,-11.886002902097848,35.11055485977713
177,-1.413941799308809,-11.900199520851752,35.25260327869421
178,-1.4134558139218008,-11.914100187136764,35.394096237647595
179,-1.412969965409563,-11.927708008729683,35.53503520994272
180,-1.4124842545556289,-11.941026062588703,35.67542166614641
181,-1.4119986821393076,-11.954057395165346,35.815257074143595
182,-1.4115132489357105,-11.966805022697411,35.954542899048484
183,-1.4110279557157739,-11.979271931517617,36.09328060330007
184,-1.4105428032462821,-11.991461078341366,36.231471646598855
185,-1.4100577922898896,-12.003375390562544,36.36911748591586
186,-1.4095729236051429,-12.015017766543522,36.50621957549794
187,-1.4090881979465009,-12.026391075899355,36.64277936685156
188,-1.408603616064356,-12.037498159787791,36.77879830879618
189,-1.4081191787050538,-12.048341831190708,36.9142778474707
190,-1.407634886610912,-12.058924875190804,37.049219426316775
191,-1.4071507405202406,-12.069250049246726,37.18362448605914
192,-1.4066667411673588,-12.079320083457532,37.31749446459275
193,-1.4061828892826134,-12.089137680835384,37.450830797001245
194,-1.405699185592395,-12.098705517578251,37.58363491561954
195,-1.4052156308191557,-12.108026243336075,37.71590825005695
196,-1.404732225681425,-12.117102481468791,37.847652227160985
197,-1.4042489708938257,-12.12593682931325,37.97886827108142
198,-1.40376586716709,-12.134531858435208,38.10955780322377
199,-1.4032829152080748,-12.142890114886965,38.2397222422724
200,-1.4028001157197763,-12.151014119456638,38.369363004171746
201,-1.4023174694013447,-12.158906367918922,38.498481502118196
202,-1.4018349769480987,-12.166569331282338,38.627079146569166
203,-1.401352639051539,-12.17400545603253,38.75515734523646
204,-1.400870456399362,-12.181217164377394,38.88271750310459
205,-1.4003884296754732,-12.18820685448425,39.00976102240627
206,-1.3999065595600004,-12.19497690071524,39.136289302586334
207,-1.3994248467293062,-12.201529653866439,39.26230374035315
208,-1.3989432918560003,-12.207867441400712,39.38780572969019
209,-1.3984618956089518,-12.21399256767767,39.51279666184147
210,-1.3979806586533017,-12.219907314178318,39.637277925258296
211,-1.3974995816504736,-12.225613939730176,39.761250905580916
212,-1.3970186652581864,-12.231114680726687,39.88471698553911
213,-1.3965379101304638,-12.236411751355005,40.00767754503476
214,-1.3960573169176456,-12.24150734381618,40.13013396121317
215,-1.3955768862663982,-12.24640362854354,40.252087608464535
216,-1.3950966188197262,-12.251102754416497,40.37353985841849
217,-1.3946165152169825,-12.255606848975562,40.49449207995849
218,-1.3941365760938784,-12.259918018628076,40.61494563915239
219,-1.3936568020824942,-12.264038348859518,40.734901899297874
220,-1.3931771938112891,-12.267969904442996,40.854362220958095
221,-1.3926977519051114,-12.271714729641875,40.973327961948605
222,-1.3922184769852075,-12.275274848411868,41.09180047732542
223,-1.391739369669233,-12.278652264602998,41.20978111940126
224,-1.3912604305712615,-12.281848962156577,41.32727123773453
225,-1.390781660301794,-12.284866905302547,41.444272179134686
226,-1.3903030594677686,-12.287708038753145,41.56078528764723
227,-1.3898246286725695,-12.290374287896189,41.67681190456551
228,-1.3893463685160365,-12.292867558986016,41.79235336843686
229,-1.388868279594474,-12.295189739331697,41.907411015042456
230,-1.3883903625006593,-12.297342697479998,42.02198617733992
231,-1.3879126178238521,-12.2993282834055,42.13608018552307
232,-1.3874350461498028,-12.301148328693781,42.24969436704757
233,-1.3869576480607615,-12.302804646723455,42.36283004663093
234,-1.3864804241354864,-12.30429903284237,42.475488546204176
235,-1.3860033749492529,-12.305633264546945,42.58767118492619
236,-1.3855265010738609,-12.306809101661054,42.69937927922872
237,-1.3850498030776446,-12.307828286507815,42.810614142789966
238,-1.38457328152548,-12.308692544083916,42.92137708655145
239,-1.3840969369787945,-12.309403582230416,43.03166941871647
240,-1.3836207699955738,-12.309963091800853,43.14149244474014
241,-1.383144781130371,-12.310372746829003,43.25084746732265
242,-1.3826689709343147,-12.31063420469439,43.35973578639963
243,-1.3821933399551174,-12.310749106285808,43.468158699132786
244,-1.3817178887370827,-12.310719076165414,43.57611749994037
245,-1.3812426178211146,-12.310545722730701,43.68361348051012
246,-1.3807675277447247,-12.310230638372426,43.790647929787475
247,-1.3802926190420406,-12.309775399634292,43.89722213398611
248,-1.3798178922438145,-12.309181567366636,44.003337376563955
249,-1.3793433478774302,-12.30845068688221,44.10899493822531
250,-1.378868986466912,-12.307584288109314,44.214196096923295
251,-1.3783948085329318,-12.306583885744246,44.3189421278745
252,-1.3779208145928183,-12.30545097940117,44.42323430355606
253,-1.3774470051605634,-12.304187053758833,44.52707389367984
254,-1.3769733807468312,-12.302793578710142,44.630462165217075
255,-1.3764999418589656,-12.301272009508077,44.73340038241239
256,-1.3760266890009982,-12.299623786909157,44.835889806778226
257,-1.3755536226736564,-12.297850337317703,44.93793169710992
258,-1.3750807433743713,-12.29595307292781,45.039527309523955
259,-1.3746080515972856,-12.293933391869787,45.140677897671
260,-1.3741355478332633,-12.291792678343317,45.24138471256433
261,-1.3736632325698974,-12.289532302753134,45.341649002511744
262,-1.3731911062915179,-12.28715362184356,45.44147201309987
263,-1.3727191694792,-12.28465797883491,45.540854987213834
264,-1.3722474226107724,-12.282046703554894,45.639799165021024
265,-1.3717758661608244,-12.279321112571816,45.73830578397935
266,-1.371304500600715,-12.276482509324088,45.83637607881945
267,-1.3708333263985801,-12.273532184249788,45.93401128154912
268,-1.3703623440193409,-12.270471414914141,46.03121262144003
269,-1.369891553924711,-12.267301466137095,46.127981325044885
270,-1.3694209565732056,-12.264023590120479,46.22431861623033
271,-1.368950552420149,-12.260639026570486,46.32022571615081
272,-1.3684803419176823,-12.257149002820531,46.41570384324433
273,-1.368010325514772,-12.253554733955179,46.51075421326727
274,-1.367540503657218,-12.24985742292973,46.605378039284915
275,-1.3670708767876616,-12.2460582606898,46.69957653167036
276,-1.366601445345594,-12.242158426289244,46.79335089809627
277,-1.3661322097673636,-12.238159087007169,46.886702343533486
278,-1.3656631704861855,-12.23406139846332,46.97963207024221
279,-1.3651943279321481,-12.229866504734527,47.07214127780075
280,-1.3647256825322227,-12.22557553846733,47.164231163102485
281,-1.3642572347102708,-12.22118962099163,47.255902920365976
282,-1.3637889848870528,-12.216709862430681,47.34715774110627
283,-1.363320933480236,-12.212137361811504,47.43799681413087
284,-1.3628530809044033,-12.207473207174528,47.52842132555797
285,-1.3623854275710603,-12.202718475682072,47.618432458828956
286,-1.361917973888645,-12.197874233725784,47.70803139471502
287,-1.3614507202625359,-12.19294153703169,47.797219311302634
288,-1.3609836670950595,-12.187921430766066,47.88599738400548
289,-1.3605168147854994,-12.182814949639955,47.974366785580294
290,-1.3600501637301046,-12.177623118010075,48.06232868609143
291,-1.3595837143220981,-12.172346949981966,48.149884252934484
292,-1.359117466951685,-12.166987449511364,48.23703465085148
293,-1.3586514220060613,-12.161545610503708,48.323781041923866
294,-1.3581855798694222,-12.15602241691298,48.41012458557941
295,-1.3577199409229712,-12.15041884284044,48.49606643860176
