t,theta_history,m_history,v_history
0,-2.0,0.0,0.0
1,-2.0,-0.2985460544563055,0.8997977082106806
2,-1.9992928814748374,-0.5939312665039465,1.797551124601868
3,-1.9984763593915007,-0.8860168916045293,2.6922373772341373
4,-1.997610296612397,-1.1748127029504902,3.583723493307079
5,-1.9967158223798838,-1.4603319482548187,4.471898643442718
6,-1.9958028971609272,-1.7425978906897472,5.356713427157645
7,-1.9948770180014508,-2.0216360674829317,6.238133731739945
8,-1.9939415423452769,-2.2974739560237216,7.116138759433691
9,-1.9929986722860564,-2.570139988261925,7.990715194058927
10,-1.9920499308186626,-2.839663154926714,8.861854832835123
11,-1.9910964154747712,-3.106072795120117,9.72955336223181
12,-1.9901389436012538,-3.369398195647464,10.593807832857
13,-1.9891781404793707,-3.6296690132753846,11.45461946989815
14,-1.9882144953198728,-3.8869147332792653,12.311990175817291
15,-1.9872483982283988,-4.141164433079564,13.165920971559045
16,-1.9862801654109135,-4.392447417221391,14.016416201865605
17,-1.9853100568487063,-4.640792913880145,14.863481582523725
18,-1.9843382889854284,-4.886229812229138,15.707122433214145
19,-1.9833650440238138,-5.128786671387403,16.547343670176193
20,-1.9823904768648213,-5.368491942118759,17.384151335788648
21,-1.9814147203762016,-5.605373868208222,18.217551932470485
22,-1.980437889448007,-5.839460489940472,19.047552435848658
23,-1.979460084155998,-6.0707796485889505,19.87416032529078
24,-1.978481392258789,-6.299358973471602,20.69738349002235
25,-1.9775018911901494,-6.5252258495796305,21.5172299890458
26,-1.9765216496638185,-6.748407335837373,22.333707426762878
27,-1.9755407289766496,-6.968930249707902,23.146823551512483
28,-1.9745591840780914,-7.186821190416671,23.956586411523755
29,-1.9735770644538853,-7.402106527815952,24.763004262289535
30,-1.9725944148610375,-7.614812386522875,25.566085437949962
31,-1.9716112759430537,-7.824964647573806,26.365838347287845
32,-1.9706276847482411,-8.032588964456036,27.162271579359206
33,-1.969643675169069,-8.237710769881952,27.955393941599464
34,-1.9686592783165104,-8.440355261054206,28.745214337652857
35,-1.967674522840347,-8.640547379829904,29.531741588824048
36,-1.966689435204187,-8.838311817260639,30.314984454545655
37,-1.9657040399231576,-9.033673040319522,31.094951821845346
38,-1.9647183597704538,-9.22665531270141,31.87165286166702
39,-1.9637324159576388,-9.417282663569285,32.64509676678037
40,-1.9627462282917476,-9.605578862664691,33.41529252331066
41,-1.96175981531252,-9.791567445351998,34.18224909149906
42,-1.9607731944135416,-9.975271723415874,34.94597547777663
43,-1.9597863819493837,-10.156714790043267,35.706480760024995
44,-1.958799393330561,-10.335919521320427,36.46377408457784
45,-1.9578122431078842,-10.512908574187652,37.21786463237281
46,-1.956824945047524,-10.687704388784448,37.968761621614796
47,-1.9558375121980502,-10.86032918996147,38.71647430371176
48,-1.954849956950446,-11.030804988859703,39.46101195994541
49,-1.953862291091961,-11.199153581596681,40.20238387179187
50,-1.9528745258544797,-11.365396541187915,40.94059923034288
51,-1.95188667195791,-11.529555226141648,41.67566719021372
52,-1.9508987396494657,-11.691650782036257,42.407596867193895
53,-1.9499107387392385,-11.85170414908594,43.136397384264946
54,-1.9489226786325264,-12.009736063434632,43.86207786648509
55,-1.9479345683592029,-12.165767058101608,44.58464743257931
56,-1.9469464166004389,-12.319817466242847,45.30411520545425
57,-1.945958231713077,-12.471907422586515,46.020490307780946
58,-1.9449700217518833,-12.622056865878804,46.73378186800347
59,-1.9439817944899227,-12.770285546070676,47.44399907333208
60,-1.9429935574373693,-12.916613023200103,48.151151141199165
61,-1.942005317858694,-13.061058667178358,48.85524729959932
62,-1.941017082788413,-13.20364166094995,49.556296800861595
63,-1.9400288590456163,-13.344380999829367,50.25430889822987
64,-1.9390406532473057,-13.483295493097685,50.949292843464676
65,-1.9380524718206928,-13.6204037664409,51.64125789268169
66,-1.9370643210145686,-13.755724263322303,52.33021330314328
67,-1.9360762069098172,-13.889275247068054,53.01616833554846
68,-1.9350881354291496,-14.021074801082005,53.69913224024913
69,-1.934100112346108,-14.15114083122096,54.3791142619049
70,-1.9331121432934197,-14.279491067560844,55.05612364079153
71,-1.932124233770769,-14.406143065549166,55.7301696065096
72,-1.931136389152004,-14.531114204544958,56.401261341129484
73,-1.9301486146917401,-14.654421691235461,57.06940799821225
74,-1.9291609155315634,-14.776082561737685,57.7346187077263
75,-1.928173296705829,-14.896113684370173,58.39690258721871
76,-1.9271857631470963,-15.01453176149506,59.05626874405516
77,-1.926198319691214,-15.131353330521483,59.71272626865163
78,-1.9252109710820566,-15.246594763252844,60.366284208012026
79,-1.92422372197589,-15.36027226936607,61.01695158577325
80,-1.9232365769455024,-15.472401899058672,61.66473741448624
81,-1.9222495404841085,-15.582999544431063,62.30965069357168
82,-1.9212626170090052,-15.692080940683478,62.951700405791875
83,-1.9202758108650002,-15.799661668089174,63.59089552133388
84,-1.919289126327636,-15.90575715331635,64.227244996261
85,-1.9183025676062209,-16.01038267100326,64.86075777235664
86,-1.9173161388466773,-16.11355334507127,65.49144277579904
87,-1.916329844134221,-16.21528415020969,66.11930891698856
88,-1.9153436874958851,-16.315589913461775,66.74436509158456
89,-1.9143576729028997,-16.414485315601617,67.3666201800396
90,-1.9133718042729357,-16.511984892662053,67.98608304846077
91,-1.9123860854722248,-16.608103037465007,68.60276254967295
92,-1.9114005203175608,-16.70285400079801,69.21666752076452
93,-1.9104151125781885,-16.796251892626593,69.82780678086775
94,-1.9094298659775824,-16.888310683582173,70.43618913210216
95,-1.9084447841951306,-16.97904420653309,71.04182336197705
96,-1.9074598708677337,-17.068466157871857,71.64471824283612
97,-1.9064751295913172,-17.156590099147063,72.2448825358615
98,-1.9054905639222763,-17.24342945811937,72.84232498739244
99,-1.9045061773788348,-17.328997530041796,73.4370543280895
100,-1.9035219734423297,-17.413307478776336,74.02907927112973
101,-1.9025379555584294,-17.496372338178606,74.61840851278257
102,-1.9015541271382876,-17.578205013240343,75.20505073109021
103,-1.9005704915596375,-17.65881828160763,75.78901458869115
104,-1.899587052167836,-17.738224794817373,76.3703087326494
105,-1.898603812276856,-17.816437079401016,76.94894179296173
106,-1.8976207751702274,-17.89346753820808,77.52492238374904
107,-1.8966379441019334,-17.96932845247991,78.09825911611625
108,-1.8956553222972987,-18.044031982531855,78.66896059100534
109,-1.8946729129538178,-18.117590168558166,79.23703539320317
110,-1.8936907192419268,-18.19001493170383,79.8024920896708
111,-1.8927087443057347,-18.261318075251282,80.36533922993146
112,-1.8917269912637216,-18.331511285770016,80.9255853459854
113,-1.8907454632094038,-18.40060613437132,81.48323895355743
114,-1.8897641632119704,-18.468614077855822,82.03830855236482
115,-1.8887830943168906,-18.53554645978357,82.59080262520929
116,-1.887802259546491,-18.601414511275266,83.14072963345117
117,-1.886821661900496,-18.666229352383155,83.68809802031858
118,-1.88584130435655,-18.730001993116026,84.23291621054
119,-1.884861189870716,-18.792743334608975,84.77519261127887
120,-1.8838813213779533,-18.854464170195733,85.3149356122764
121,-1.882901701792575,-18.915175186443236,85.8521535855281
122,-1.8819223340086848,-18.9748869642407,86.38685488547895
123,-1.8809432209005919,-19.033609979831777,86.91904784910373
124,-1.879964365323211,-19.09135460579812,87.44874079532225
125,-1.8789857701124422,-19.148131112104046,87.9759420251919
126,-1.8780074380855347,-19.203949667121208,88.50065982210691
127,-1.8770293720414353,-19.258820338581184,89.02290245115353
128,-1.8760515747611204,-19.31275309463604,89.5426781600972
129,-1.875074049007916,-19.36575780484708,90.05999517946661
130,-1.8740967975278038,-19.41784424107602,90.57486172148084
131,-1.8731198230497124,-19.469022078465215,91.08728598018627
132,-1.8721431282857965,-19.51930089641969,91.59727613202975
133,-1.8711667159317056,-19.56869017958756,92.10484033619082
134,-1.8701905886668408,-19.61719931865711,92.6099867326927
135,-1.869214749154599,-19.664837611316724,93.11272344270292
136,-1.868239200042605,-19.711614263216546,93.6130585693699
137,-1.8672639439629382,-19.757538388854762,94.11100019754991
138,-1.8662889835323475,-19.802619012522474,94.60655639444353
139,-1.8653143213524597,-19.84686506913764,95.09973520887625
140,-1.864339960009977,-19.890285405146567,95.59054467159311
141,-1.8633659020768694,-19.932888779404426,96.07899279519104
142,-1.8623921501105547,-19.974683863732405,96.56508756809902
143,-1.8614187066540597,-20.015679243848133,97.04883695607674
144,-1.8604455742361758,-20.055883420419644,97.53024890618451
145,-1.8594727553716195,-20.09530480992446,98.00933134715459
146,-1.8585002525611867,-20.133951745427993,98.48609218856983
147,-1.8575280682918998,-20.17183247745796,98.96053932165658
148,-1.856556205037149,-20.208955174800384,99.43268061915143
149,-1.8555846652568297,-20.245327925289093,99.90252393489946
150,-1.8546134513974726,-20.280958736592073,100.37007710386942
151,-1.8536425658923683,-20.31585553704346,100.83534794262683
152,-1.852672011161689,-20.350026176396273,101.29834424898134
153,-1.8517017896126038,-20.383478426595122,101.75907380198184
154,-1.8507319036393899,-20.416219982517845,102.21754436128174
155,-1.8497623556235379,-20.448258462728294,102.67376366712325
156,-1.8487931479338524,-20.479601410273542,103.12773944118806
157,-1.8478242829265517,-20.510256293429002,103.57947938661556
158,-1.8468557629453621,-20.540230506383487,104.02899118711373
159,-1.8458875903216092,-20.569531369999773,104.4762825074743
160,-1.8449197673743034,-20.598166132544705,104.92136099370157
161,-1.8439522964102255,-20.626141970386556,105.36423427276898
162,-1.8429851797240064,-20.653465988706714,105.80490995272139
163,-1.8420184195982057,-20.680145222219114,106.2433956229393
164,-1.841052018303386,-20.70618663585563,106.67969885409839
165,-1.8400859780981869,-20.73159712545907,107.11382719819953
166,-1.8391203012293933,-20.756383518453084,107.54578818850058
167,-1.8381549899320038,-20.780552574523252,107.97558933949237
168,-1.837190046429294,-20.804110986241728,108.40323814621904
169,-1.8362254729328789,-20.827065379754984,108.82874208476085
170,-1.8352612716427705,-20.849422315446034,109.2521086123079
171,-1.834297444747437,-20.871188288574324,109.67334516716247
172,-1.8333339944238567,-20.892369729914492,110.09245916858244
173,-1.8323709228375717,-20.91297300623985,110.50945801270463
174,-1.8314082321427285,-20.933004420986826,110.92434907339505
175,-1.8304459244821176,-20.952470215011466,111.33713970568985
176,-1.8294840019872223,-20.971376567194536,111.74783724564863
