t,theta_history,m_history,v_history
0,5.0,0.0,0.0
1,5.0,46.44188366068305,238.05107751499133
2,4.99929168319366,88.45228205519247,475.7433726013862
3,4.998472470219691,126.44244393474956,712.9686139003153
4,4.9976022488429805,160.79347046787265,949.7121754463889
5,4.996702215492745,191.85041317724304,1185.9617305236895
6,4.995782410167529,219.92611540181656,1421.7114459344389
7,4.994848413464781,245.30380473110364,1656.9570994967498
8,4.993903667408543,268.23989544703227,1891.6959096309338
9,4.992950458269337,288.96647663813695,2125.9258827343774
10,4.9919903920395114,307.6936064410312,2359.6455957245666
11,4.9910246475807725,324.611392178269,2592.854028896682
12,4.9900541215682646,339.8918791106759,2825.5504597213912
13,4.989079516366803,353.6907630952282,3057.7344073233467
14,4.98810139583558,366.1489413705006,3289.4055743294366
15,4.987120222150532,377.3939173266537,3520.5638069884817
16,4.986136380900001,387.5410727726741,3751.209073260615
17,4.985150198669511,396.6948203037276,3981.341472935381
18,4.98416195566627,404.9496435954915,4210.961140373913
19,4.983171894971615,412.39104369162857,4440.068339283867
20,4.9821802294618385,419.09639124610254,4668.66338757308
21,4.981187147067169,425.13569917056606,4896.746623622675
22,4.9801928148322725,430.5723234183336,5124.318471569937
23,4.979197382103336,435.4635954533362,5351.379414394315
24,4.978200983059798,439.8613946002648,5577.929953159012
25,4.977203738750322,443.8126667225648,5803.970612376565
26,4.9762057587523625,447.3598935569329,6029.501958848058
27,4.975207142541986,450.5415173030387,6254.524604707484
28,4.974207980636313,453.3923246388307,6479.03919645864
29,4.973208355555885,455.94379400949714,6703.046377338917
30,4.972208342642008,458.2244105549902,6926.546812349835
31,4.971208010760539,460.2599508438058,7149.5411996749435
32,4.9702074229129805,462.07374035507667,7372.030259064112
33,4.969206636770408,463.6868864328489,7594.014712864063
34,4.968205705143181,465.11848936953896,7815.495295562061
35,4.967204676398288,466.38583325755627,8036.472764832509
36,4.966203594832977,467.50455879088133,8256.947908901377
37,4.965202501010802,468.4888193800137,8476.921514862088
38,4.9642014320636525,469.35142259875795,8696.394372017134
39,4.963200421966032,470.1039581888199,8915.367270748327
40,4.962199501784867,470.7569138974526,9133.841009225556
41,4.961198699908195,471.3197802744153,9351.816397471046
42,4.960198042255066,471.8011454698538,9569.294250619274
43,4.959197552468157,472.20878105695283,9786.27539418998
44,4.958197252091421,472.5497196849823,10002.760667313902
45,4.957197160734118,472.8303253246958,10218.750916693487
46,4.956197296222077,473.05635684172586,10434.246992875744
47,4.9551976747374065,473.233025523151,10649.249743463466
48,4.9541983109475085,473.36504714611965,10863.76001195447
49,4.953199218124482,473.4566890980309,11077.778641905503
50,4.952200408255925,473.51181301277694,11291.306479379777
51,4.951201892147697,473.5339133484594,11504.344372960142
52,4.950203679519141,473.5261522960814,11716.893173323751
53,4.949205779091289,473.49139136863437,11928.953732762002
54,4.948208198668569,473.432219989392,12140.526907663017
55,4.947210945214554,473.3509813594053,12351.613559220768
56,4.946214024922141,473.2497958630015,12562.214549539292
57,4.9452174432783345,473.1305822494375,12772.330738202703
58,4.944221205124045,472.9950768029655,12981.96298327885
59,4.943225314709412,472.8448506911337,13191.112143617112
60,4.942229775745011,472.6813256612687,13399.779078174506
61,4.9412345914491045,472.5057882453883,13607.964646013312
62,4.94023976459127,472.31940261436455,13815.669706154502
63,4.939245297532616,472.1232222102199,14022.89511733342
64,4.938251192262846,471.91820027183104,14229.64173730435
65,4.937257450434373,471.7051993613417,14435.910419926104
66,4.93626407339362,471.4849999825128,14641.702016573074
67,4.935271062209848,471.258308385273,14847.017378419843
68,4.934278417701729,471.0257636206999,15051.857355026124
69,4.933286140461703,470.7879439319107,15256.222794340809
70,4.932294230878327,470.5453725340473,15460.114543559148
71,4.931302689156787,470.298522845008,15663.533451066356
72,4.930311515337767,470.04782322007804,15866.48036318254
73,4.929320709314601,469.79366123572987,16068.956124401897
74,4.928330270848985,469.5363875660036,16270.96157776414
75,4.92734019958533,469.27631949112566,16472.497564934536
76,4.926350495063876,469.0137440725425,16673.5649262456
77,4.925361156732656,468.7489210257705,16874.16450069758
78,4.9243721839583845,468.4820853202001,17074.29712572934
79,4.923383576036377,468.21344953205073,17273.963637312718
80,4.9223953321995655,467.9432059736831,17473.164870127588
81,4.92140745162669,467.67152862034567,17671.901657563358
82,4.920419933449735,467.39857485378826,17870.17483159291
83,4.9194327767606625,467.12448704015867,18067.985222532603
84,4.918445980617497,466.8493939580293,18265.333659122432
85,4.917459544049831,466.5734120906268,18462.220968229307
86,4.916473466063781,466.29664679522807,18658.64797515977
87,4.915487745646466,466.01919336141503,18854.61550382065
88,4.914502381770032,465.74113796870324,19050.124376525
89,4.913517373395272,465.46255855317634,19245.175414128116
90,4.912532719474862,465.1835255917871,19439.769436458675
91,4.911548418956277,464.90410281203,19633.90726191983
92,4.910564470784377,464.6243478341949,19827.589707397718
93,4.909580873903706,464.3443127525429,20020.817587953865
94,4.90859762726053,464.06404466124553,20213.59171487494
95,4.907614729804587,463.7835861303236,20405.912896865448
96,4.906632180490659,463.50297563643,20597.78194145459
97,4.905649978279979,463.2222479524972,20789.19965547344
98,4.904668122141482,462.94143450059966,20980.166844530988
99,4.903686611052871,462.6605636708767,21170.68431256202
100,4.902705444001541,462.379661110622,21360.752862271165
101,4.901724619985373,462.0987499853984,21550.373294683424
102,4.900744138013403,461.8178512156938,21739.546409391813
103,4.899763997106392,461.5369836909089,21928.27300447454
104,4.8987841962973,461.2561644629533,22116.55387623413
105,4.897804734631664,460.97540892157116,22304.38981961418
106,4.896825611167908,460.6947309528925,22491.781628145163
107,4.895846824977592,460.4141430828929,22678.730093518807
108,4.8948683751455775,460.13365660727067,22865.236005904804
109,4.893890260770153,459.85328170893456,23051.300154078035
110,4.892912480963113,459.57302756429897,23236.923325342443
111,4.891935034849786,459.29290243947975,23422.106305468893
112,4.890957921569034,459.0129137773451,23606.84987876585
113,4.889981140273202,458.73306827626686,23791.154828025064
114,4.889004690128056,458.45337196137314,23975.02193447145
115,4.888028570312682,458.1738302490255,24158.45197781828
116,4.887052780019363,457.89444800515747,24341.44573645086
117,4.886077318453446,457.61522959805257,24524.00398763702
118,4.885102184833194,457.33617894609444,24706.127507309237
119,4.884127378389613,457.05729956096894,24887.817069904275
120,4.883152898366274,456.77859458675346,25069.07344847658
121,4.882178744019115,456.50006683527545,25249.89741478049
122,4.881204914616247,456.22171881810243,25430.289739201922
123,4.880231409437743,455.9435527754809,25610.25119070524
124,4.8792582277754235,455.6655707025163,25789.782536822368
125,4.878285368932642,455.38777437285387,25968.884543706834
126,4.877312832224058,455.1101653600988,26147.5579761603
127,4.87634061697542,454.83274505719345,26325.803597565504
128,4.8753687225233335,454.5555146939387,26503.62216955392
129,4.874397148215035,454.27847535285235,26681.014452131716
130,4.873425893408161,454.001627983495,26857.981203899257
131,4.872454957470522,453.7249734154461,27034.523182179037
132,4.871484339779884,453.44851237001416,27210.641142897068
133,4.870514039723746,453.1722454708532,27386.3358407192
134,4.869544056699124,452.8961732535376,27561.608028960847
135,4.868574390112335,452.6202961742371,27736.458459555262
136,4.867605039378786,452.34461461755313,27910.887883109634
137,4.8666360039227605,452.0691289035997,28084.897048837174
138,4.865667283177216,451.79383929441167,28258.486704692317
139,4.86469887658358,451.518745999732,28431.6575973845
140,4.863730783591552,451.24384918224376,28604.41047242772
141,4.862763003658914,450.96914896230084,28776.74607415667
142,4.86179553625134,450.6946454221994,28948.665145574614
143,4.860828380842206,450.4203386100388,29120.168428308585
144,4.85986153691241,450.14622854321124,29291.256662689626
145,4.85889500395019,449.8723152115502,29461.930587833103
146,4.85792878145095,449.59859858017813,29632.190941618534
147,4.856962868917095,449.32507859207556,29802.038460588643
148,4.855997265857855,449.05175517040277,29971.47388000033
149,4.8550319717891295,448.77862822059274,30140.49793358245
150,4.854066986233321,448.50569763224433,30309.111353519733
151,4.853102308719177,448.2329632808273,30477.314870652634
152,4.852137938781638,447.96042502922063,30645.109214589414
153,4.851173875961689,447.68808272910314,30812.495113709603
154,4.85021011980622,447.41593622220284,30979.473295131917
155,4.849246669867883,447.1439853414282,31146.044484680962
156,4.848283525704959,446.8722299118853,31312.209406925198
157,4.847320686881224,446.6006697517924,31477.9687852275
158,4.846358152965819,446.32930467330806,31643.323341718253
159,4.845395923533129,446.0581344832735,31808.273797254904
160,4.844433998162656,445.78715898388145,31972.82087147576
161,4.8434723764389025,445.5163779732785,32136.965282830504
162,4.842511057951256,445.2457912461058,32300.707748572815
163,4.841550042293878,444.97539859398574,32464.04898473137
164,4.840589329065593,444.7051998059585,32626.98970612826
165,4.839628917869783,444.43519466887494,32789.53062632669
166,4.838668808314283,444.1653829677477,32951.67245770238
167,4.837709000011282,443.89576448606607,33113.415911425785
168,4.83674949257722,443.62633900607995,33274.76169745129
169,4.8357902856327,443.3571063090509,33435.710524519156
170,4.834831378802387,443.0880661754791,33596.26310010305
171,4.8338727717149235,442.8192183853056,33756.42013047231
172,4.832914464002837,442.55056271809053,33916.18232074825
173,4.831956455302455,442.2820989531747,34075.5503748554
174,4.830998745253827,442.01382686982123,34234.52499553094
175,4.830041333500636,441.7457462473432,34393.1068843463
176,4.829084219690126,441.47785686521564,34551.296741650505
177,4.82812740347302,441.21015850317445,34709.09526659093
178,4.827170884503449,440.9426509413039,34866.50315714656
179,4.826214662438876,440.6753339601146,35023.521110130736
180,4.82525873694003,440.4082073406107,35180.149821166946
181,4.824303107670829,440.14127086434803,35336.38998471311
182,4.8233477742983215,439.8745243134879,35492.242294029274
183,4.822392736492616,439.6079674708402,35647.70744117667
184,4.821437993926818,439.3416001199031,35802.7861170607
185,4.820483546276966,439.07542204489505,35957.47901144281
186,4.819529393221977,438.80943303078277,36111.78681277839
187,4.818575534443579,438.54363286330647,36265.71020823621
188,4.817621969626258,438.2780213289985,36419.24988380785
189,4.816668698457197,438.01259821519955,36572.40652434954
190,4.815715720626224,437.747363310072,36725.1808135564
191,4.814763035825761,437.48231640261025,36877.57343391642
192,4.813810643750768,437.21745728264716,37029.58506672645
193,4.812858544098695,436.95278574086103,37181.21639214861
194,4.811906736569431,436.6883015687791,37332.46808921283
195,4.810955220865257,436.424004558777,37483.340835790674
196,4.8100039966908,436.15989450408256,37633.83530857245
197,4.809053063752988,435.89597119877106,37783.95218310661
198,4.808102421761003,435.63223443776536,37933.69213381553
199,4.8071520704262385,435.3686840168313,38083.05583400528
200,4.80620200946226,435.1053197325738,38232.04395584474
201,4.805252238584761,434.8421413824308,38380.657170371094
202,4.8043027575115245,434.5791487646681,38528.89614752169
203,4.803353565962382,434.31634167837296,38676.76155611263
204,4.80240466365918,434.05371992344715,38824.25406383897
205,4.801456050325738,433.7912833005989,38971.374337271
206,4.8005077256878135,433.5290316113357,39118.123041831415
207,4.799559689473067,433.26696465795584,39264.50084184315
208,4.798611941411029,433.0050822435406,39410.50840054201
209,4.797664481233062,432.7433841719445,39556.1463800404
210,4.796717308672332,432.4818702477876,39701.41544132443
211,4.795770423463772,432.2205402764462,39846.31624427856
212,4.794823825344054,431.9593940640436,39990.84944768045
213,4.793877514051556,431.6984314174423,40135.01570920126
214,4.792931489326334,431.4376521442324,40278.81568542495
215,4.791985750910092,431.1770560527254,40422.25003184036
216,4.79104029854615,430.91664295194386,40565.319402814675
217,4.790095131979422,430.6564126516111,40708.02445161902
218,4.789150250956383,430.3963649621443,40850.3658304567
219,4.788205655225045,430.1364996946442,40992.344190454205
220,4.787261344534933,429.87681666088696,41133.960181656264
221,4.786317318637055,429.6173156733144,41275.214453028304
222,4.78537357728388,429.357996545026,41416.10765248281
223,4.784430120229314,429.0988590897709,41556.64042693458
224,4.783486947228676,428.83990312193833,41696.813422248095
225,4.782544058038675,428.581128456549,41836.6272832295
226,4.781601452417388,428.3225349092481,41976.08265361659
227,4.7806591301242385,428.0641222962967,42115.18017608453
228,4.779717090919973,427.8058904345627,42253.92049223399
229,4.778775334566638,427.5478391415148,42392.304242598264
230,4.777833860827566,427.28996823521305,42530.33206664556
231,4.776892669467346,427.0322775343016,42668.00460278734
232,4.77595176025181,426.7747668580031,42805.32248838997
233,4.775011132948013,426.51743602610725,42942.28635979555
234,4.7740707873242085,426.26028485896813,43078.896852297345
235,4.773130723149839,426.0033131774933,43215.15460014445
236,4.772190940195508,425.74652080313933,43351.06023652694
237,4.771251438232971,425.48990755790385,43486.61439355872
238,4.77031221703511,425.2334732643185,43621.81770231559
239,4.769373276375922,424.97721774544306,43756.670792845405
240,4.768434616030498,424.721140824858,43891.17429415744
241,4.767496235775011,424.46524232665945,44025.328834222615
242,4.766558135386695,424.20952207545173,44159.13503997544
243,4.765620314643832,423.95397989634176,44292.593537314955
244,4.764682773325738,423.6986156149317,44425.70495110839
245,4.763745511212744,423.4434290573155,44558.46990519407
246,4.762808528086183,423.1884200500718,44690.88902237196
247,4.761871823728377,422.9335884202569,44822.96292441594
248,4.760935397922619,422.67893399540185,44954.69223207661
249,4.759999250453163,422.4244566035045,45086.077565081854
250,4.759063381105206,422.17015607302505,45217.11954213754
251,4.75812778966488,421.9160322328817,45347.818780928166
252,4.757192475919234,421.6620849124443,45478.17589810144
253,4.756257439656222,421.40831394152895,45608.19150928437
254,4.755322680664693,421.1547191503943,45737.86622909511
255,4.754388198734375,420.90130036973545,45867.20067113111
256,4.753453993655865,420.6480574306808,45996.19544797619
257,4.752520065220614,420.39499016478396,46124.85117119755
258,4.751586413220922,420.1420984040233,46253.16845136293
259,4.7506530374499185,419.88938198079484,46381.1478980381
260,4.749719937701556,419.6368407279085,46508.79011977908
261,4.748787113770598,419.38447447858294,46636.09572414109
262,4.7478545654526085,419.13228306644316,46763.06531768196
263,4.74692229254394,418.8802663255145,46889.69950595596
264,4.745990294841723,418.62842409021874,47015.99889351084
265,4.74505857214386,418.37675619537106,47141.96408389842
266,4.744127124249006,418.1252624761758,47267.59567968609
267,4.743195950956571,417.8739427682202,47392.89428245535
268,4.742265052066701,417.622796907474,47517.86049279364
269,4.74133442738027,417.37182473028474,47642.49491029763
270,4.7404040766988755,417.12102607337164,47766.798133578166
271,4.739473999824824,416.8704007738274,47890.770760258
272,4.738544196561125,416.61994866910555,48014.41338697564
273,4.73761466671148,416.36966959702835,48137.72660939185
274,4.736685410080275,416.11956339577387,48260.71102218547
275,4.735756426472574,415.8696299038776,48383.36721899061
276,4.734827715694105,415.6198689602278,48505.69579243696
277,4.733899277551257,415.37028040406136,48627.6973341715
278,4.732971111851068,415.12086407496236,48749.3724348491
279,4.732043218401219,414.8716198128572,48870.721684139724
280,4.7311155970100245,414.6225474580134,48991.745670745666
281,4.730188247486427,414.3736468510349,49112.444982397836
282,4.729261169639987,414.12491783285907,49232.820205851494
283,4.728334363280877,413.87636024475495,49352.87192688912
284,4.727407828219874,413.6279739283199,49472.60073032871
285,4.726481564268354,413.37975872547554,49592.00720003266
286,4.725555571238282,413.1317144784675,49711.09191890276
287,4.7246298489422065,412.8838410298596,49829.8554688793
288,4.723704397193252,412.6361382225332,49948.29843094986
289,4.722779215805114,412.38860589968493,50066.4213851512
290,4.7218543045920525,412.14124390482226,50184.22491056397
291,4.720929663368883,411.89405208176254,50301.70958531828
292,4.720005291950974,411.6470302746299,50418.875986585146
293,4.719081190154236,411.4001783278513,50535.72469058048
294,4.718157357795122,411.1534960861573,50652.25627257696
295,4.717233794690613,410.90698339457725,50768.47130691073
296,4.71631050065822,410.66064009843814,50884.370366956995
297,4.715387475515973,410.41446604336016,50999.954025102656
298,4.714464719082418,410.1684610752574,51115.22285278721
299,4.713542231176609,409.9226250403343,51230.177420504384
300,4.712620011618104,409.6769577850824,51344.8182978054
301,4.711698060226959,409.4314591562802,51459.14605330495
302,4.7107763768237225,409.1861290009888,51573.16125468766
303,4.709854961229431,408.9409671665511,51686.864468706735
304,4.7089338132656025,408.6959735005905,51800.256261177215
305,4.708012932754232,408.4511478510072,51913.33719698252
306,4.7070923195177885,408.20649006597677,52026.107840082295
307,4.706171973379206,407.96199999394867,52138.56875350812
308,4.705251894161883,407.71767748364397,52250.720499363095
309,4.704332081689674,407.4735223840532,52362.56363882669
310,4.703412535786887,407.22953454443416,52474.098732153725
311,4.702493256278279,406.9857138143129,52585.326338682324
312,4.701574242989051,406.7420600434752,52696.247016838344
313,4.700655495744843,406.49857308197414,52806.861324131714
314,4.6997370143717285,406.2552527801199,52917.16981716027
315,4.698818798696215,406.01209898848373,53027.173051607526
316,4.697900848545234,405.76911155789116,53136.87158224006
317,4.6969831637461406,405.5262903394273,53246.265962906036
318,4.696065744126707,405.2836351844269,53355.35674653406
319,4.69514858951512,405.04114594447844,53464.144485148
