t,theta_history,theta_dot_history,theta_ddot_history,m_history,v_history
0,-1.5,0.0,10.689579536665017,0.0,0.0
1,-1.5,1.0689579536665017,-7.1720305253146766,-0.09697449582300068,0.16617299458833804
2,-1.39310420463335,0.35175490113503427,8.718657966129399,-0.24290202192362126,0.39724128181583873
3,-1.3579287145198464,1.2236206977479736,-7.926514505978228,-0.3699834451786322,0.5675242730643278
4,-1.235566644745049,0.4309692471501516,8.267065908995026,-0.4780571331340738,0.6937000557403624
5,-1.1924697200300338,1.2576758380496535,-8.159327996441563,-0.5609391624978094,0.7713898869750313
6,-1.0667021362250684,0.44174303840549767,8.043394954110084,-0.6267765476986397,0.8228056278118017
7,-1.0225278323845186,1.246082533816506,-8.271328238207362,-0.6736489880606503,0.8511103981903109
8,-0.897919579002868,0.4189497099957693,7.917188930698784,-0.7085458335779796,0.8681554493047051
9,-0.856024608003291,1.2106686030656486,-8.317959884843653,-0.7310149908052285,0.8764126232625997
10,-0.7349577476967262,0.3788726145812824,7.865338904175485,-0.7462081499907884,0.8808110001442873
11,-0.6970704862385979,1.1654065049988318,-8.317539623554925,-0.7543850932865359,0.8825031883309798
12,-0.5805298357387148,0.3336525426433383,7.868688553756915,-0.7589157408514602,0.883132476713058
13,-0.547164581474381,1.120521398019031,-8.287705614750342,-0.7604153285129456,0.883100046892446
14,-0.43511244167247787,0.2917508365439955,7.905655449488364,-0.7607702378684555,0.8828561756011127
15,-0.40593735801807834,1.082316381492833,-8.244206861277476,-0.760792600292497,0.8825564304036945
16,-0.297705719868795,0.2578956953650846,7.958239311221755,-0.7612476942524887,0.8823267263903286
17,-0.27191615033228655,1.0537196264872604,-8.197927011075816,-0.7630691835343301,0.8823402555578235
18,-0.1665441876835605,0.23392692537967874,8.014194862527159,-0.7662327125623573,0.8826351309190674
19,-0.1431514951455926,1.0353464116323947,-8.155220686979128,-0.77173381588554,0.8835015147635239
20,-0.03961685398235314,0.21982434293448194,8.065946390354929,-0.7790259237288512,0.8848913823951967
21,-0.017634419688904942,1.026418981969975,-8.119509093218058,-0.7890934118424288,0.8872189011473841
22,0.08500747850809255,0.21446807264816914,8.10891949364335,-0.8010731252211366,0.8903039548472916
23,0.10645428577290947,1.0253600220125043,-8.092574812187413,-0.8158434621034595,0.8946281391529847
24,0.20899028797415992,0.2161025407937629,8.140398232279075,-0.8323838314612539,0.8998550658918694
25,0.2306005420535362,1.0301423640216707,-8.07525846998358,-0.8513497781437233,0.9064225732185357
26,0.33361477845570325,0.22261651702331164,8.158884465262716,-0.8716931609378883,0.9138571608357452
27,0.35587643015803444,1.0385049635495842,-8.067838341232859,-0.8937106069943865,0.9224003830652846
28,0.45972692651299285,0.23172112942629797,8.163524209971769,-0.9164425861972453,0.9315120749417741
29,0.4828990394556226,1.0480735504234744,-8.070502481796824,-0.9396765491771624,0.9410792418692834
30,0.5877063944979701,0.24102330224379265,8.153142226955833,-0.9626572386835361,0.9506219818795987
31,0.6118087247223494,1.0563375249393756,-8.084227200749087,-0.9845059647438298,0.9595800572373696
32,0.717442477216287,0.24791480486446682,8.12460598515653,-1.0047982929020578,0.9677165665571925
33,0.7422339577027336,1.0603754033801198,-8.112165625999133,-1.0218367107697182,0.9741095044640287
34,0.8482714980407455,0.24915884078020634,8.07056219656941,-1.035675894892432,0.978982467317696
35,0.8731873821187661,1.0562150604371476,-8.161235315922266,-1.0436686687016807,0.9814579906902583
36,0.9788088881624809,0.24009152884492124,7.977491083330515,-1.046532640502742,0.982403172519162
37,1.002818041046973,1.0378406371779723,-8.242112275890802,-1.040592676409476,0.9818363188391764
38,1.10660210476477,0.21362940958889254,7.828247497630236,-1.0274707774040919,0.9812470267997436
39,1.1279650457236594,0.9964541593519155,-8.36156199928286,-1.0024912447433987,0.982825282692313
40,1.227610461658851,0.16029795942363012,7.619446748804594,-0.9685099535961769,0.9881054598559056
41,1.243640257601214,0.9222426343040891,-8.498924412967543,-0.9200548390356658,1.0027573465377537
42,1.335864521031623,0.07235019300733514,7.395270627837616,-0.8616358675646201,1.026677001817707
43,1.3430995403323565,0.8118772557910965,-8.588225684677097,-0.7873858349013656,1.0694784138219804
44,1.424287265911466,-0.04694531267661284,7.242755612590176,-0.7038402273423683,1.1263994763621124
45,1.4195927346438046,0.6773302485824044,-8.569914879358418,-0.6051537876306454,1.2099908697006143
46,1.487325759502045,-0.17966123935343736,7.205499735345842,-0.4998638829170908,1.3078412185941741
47,1.4693596355667013,0.540888734181147,-8.46191686165691,-0.3822482418231429,1.4339103830522726
48,1.523448508984816,-0.30530295198454416,7.2471639086930635,-0.2622308983250047,1.5678461693179042
49,1.4929182137863615,0.419413438884762,-8.323990168720911,-0.1339768726565068,1.7244770796355993
50,1.5348595576748376,-0.4129855779873286,7.31515138654324,-0.007920582320271825,1.8785022441572972
51,1.4935609998761048,0.31852956066699467,-8.195121777932556,0.12211618012038195,2.0457802538266803
52,1.5254139559428044,-0.5009826171262599,7.381474739518438,0.24589161956528693,2.2001477229457076
53,1.4753156942301784,0.23716485682558264,-8.08633003453851,0.3699537174328795,2.3582819178558694
54,1.4990321799127366,-0.5714681466282673,7.438242704400659,0.4846722410959972,2.4963650170771046
55,1.44188536524991,0.1723561238117981,-7.995676247678565,0.5968360016709375,2.631079876815266
56,1.4591209776310898,-0.627211500956058,7.485816183734344,0.6976416266880134,2.742733545642197
57,1.396399827535484,0.12137011741737591,-7.918245117946836,0.7939331926533473,2.846971598190957
58,1.4085368392772217,-0.6704543943773075,7.52655277954238,0.8778319697317442,2.9287957427923095
59,1.341491399839491,0.08220088357693045,-7.8498294537963025,0.9560545010919306,3.001916266962373
60,1.3497114881971841,-0.7027820618026998,7.5625638517130715,1.021675859835933,3.055785873815772
61,1.279433282016914,0.053474323368607246,-7.787792931595863,1.0811279604016524,3.101615875782638
62,1.2847807143537748,-0.7253049697909787,7.595117919460643,1.1284238671295452,3.132613749624629
63,1.212250217374677,0.03420682215508508,-7.730991905931922,1.1695857795498121,3.1573005501048623
64,1.2156708995901855,-0.7388923684381066,7.624631884726667,1.1995168030761418,3.1717676423850487
65,1.1417816627463748,0.023570820034559348,-7.679392374264151,1.2237364642642548,3.181972950491751
66,1.1441387447498308,-0.7443684173918548,7.650902946107838,1.2379670028481469,3.186040166085903
67,1.0697019030106454,0.02072187721892782,-7.633581449153995,1.2471630667840177,3.1877142853317095
68,1.0717740907325382,-0.7426362676964706,7.673442132734306,1.2477807298769217,3.1864270361828755
69,0.9975104639628911,0.024707945576959545,-7.594274752592708,1.244176014356229,3.184178251322873
70,0.9999812585205871,-0.7347195296823112,7.691795796051204,1.2334480378940942,3.1811588364070578
71,0.9265093055523559,0.034460049922809155,-7.561934710972562,1.2193477763706535,3.178113278096594
72,0.9299553105446368,-0.721733421174447,7.705782212274302,1.199526346083435,3.175609615971997
73,0.857781968427192,0.048844800052983195,-7.536580015617059,1.1771457910008127,3.173580343281256
74,0.8626664484324903,-0.7048132015087228,7.715564544552979,1.1503270074048555,3.1727305260735927
75,0.792185128281618,0.06674325294657557,-7.51777085853822,1.121677628320903,3.1725400001262334
76,0.7988594535762756,-0.685033832907247,7.72160617727419,1.0897145328514428,3.1737090226214764
77,0.7303560702855509,0.08712678482017278,-7.50472584714062,1.0565380690372481,3.175523544283135
78,0.7390687487675682,-0.6633457998938902,7.724549409531481,1.020997763819717,3.1786054829666828
79,0.6727341687781792,0.10910914105925895,-7.496494418508879,0.9847439010386735,3.1822236536363975
80,0.6836450828841051,-0.6405403007916303,7.725102151623738,0.9469051433652195,3.1868873622488714
81,0.6195910528049421,0.1319699143707448,-7.492096539248867,0.9087377940149893,3.191943494203421
82,0.6327880442420166,-0.6172397395541428,7.723931392734251,0.8696065915557756,3.1977840947283056
83,0.5710640702866023,0.155153399719283,-7.49062391754723,0.8304303582230524,3.2038795184615823
84,0.5865794102585307,-0.5939089920354407,7.721613878278053,0.7907721330050654,3.210508705930031
85,0.5271885110549865,0.1782523957923653,-7.491298464834482,0.7512670523190718,3.2172837622696857
86,0.5450137506342231,-0.5708774506910838,7.718614758313409,0.7116447094337238,3.2243764867882057
87,0.4879260055651147,0.20098402514025848,-7.493479843906248,0.67230397488893,3.231536810534732
88,0.5080244080791405,-0.5483639592503678,7.7152851178779756,0.6331140638940882,3.2388451488344168
89,0.4531880121541037,0.2231645525374314,-7.496671048967838,0.594280294407564,3.2461716136080185
90,0.47550446740784685,-0.526502552359354,7.711890211890774,0.5557887472371101,3.253519298397868
91,0.42285421217191144,0.24468646882972467,-7.50049086827622,0.5176850233276514,3.260857842079882
92,0.4473228590548839,-0.5053626179978982,7.708601358735026,0.4800541490219168,3.2681283604969042
93,0.3967865972550941,0.26549751787560505,-7.504654928496284,0.44281402495606753,3.2753833088458832
94,0.4233363490426546,-0.484967974974024,7.70553879884136,0.4061301502226774,3.28251201035834
95,0.37483955154525217,0.28558590491011304,-7.508954702557286,0.36981781484399084,3.289630312267828
96,0.40339814203626345,-0.46530956534561696,7.7027676119373485,0.3341087341504003,3.296587519981263
97,0.35686718550170177,0.30496719584811927,-7.513249908618631,0.2987386639496094,3.303549203030661
98,0.3873639050865137,-0.44635779501374484,7.700341673727525,0.26399326275730245,3.3103388729462946
99,0.3427281255851392,0.32367637235900837,-7.517433244495436,0.22954160286246286,3.317139738684754
100,0.37509576282104007,-0.4280669520905358,7.698237089968588,0.19571479739626266,3.323766375059002
101,0.3322890676119865,0.3417567569063237,-7.52141872492363,0.16213938835657937,3.3304394240968787
102,0.36646474330261886,-0.4103851155860404,7.6964576667173565,0.12917077294085205,3.336934622750053
103,0.3254262317440148,0.3592606510856965,-7.525179877260286,0.09640743831492633,3.3435030054758164
104,0.36135229685258446,-0.39325733664033347,7.6949924583846245,0.06422604958169797,3.349904848437879
105,0.3220265631885511,0.3762419091981305,-7.5286858616240275,0.03220323632726387,3.3564026813975056
