t,theta_history,m_history,v_history
0,-1.5,0.0,0.0
1,-1.51,-0.09441446493385243,0.15746829456087966
2,-1.4893088286512324,-0.24822794054297695,0.41212001948972016
3,-1.49574585488937,-0.40481088232440093,0.666850327095006
4,-1.4734075503908914,-0.5596941606106454,0.9191042089577471
5,-1.478916601819905,-0.7088280656533775,1.15766342972578
6,-1.4559891071837576,-0.8548893063458346,1.391100984122135
7,-1.4610900690246063,-0.9950307966456056,1.6108253095055935
8,-1.4378673983001196,-1.1320703108356138,1.8253194627208105
9,-1.4427433924040092,-1.2632905102198393,2.026697774574438
10,-1.4193481794437324,-1.391494160904155,2.2230700234592677
11,-1.4240856974663187,-1.5139872611566862,2.406944959094509
12,-1.400581821988419,-1.6334489102922296,2.5856970985639522
13,-1.4052294686808031,-1.7476438458082462,2.753568687741533
14,-1.3816550990907166,-1.8589931367954429,2.9168844024404588
15,-1.3862437053019245,-1.9648273140784938,3.068665295648025
16,-1.3626240571363204,-2.0680070700849496,3.216686400140879
17,-1.367175495916784,-2.166136508161801,3.354250335406823
18,-1.3435277804027363,-2.2617833451215956,3.489042797090026
19,-1.348058289104722,-2.3523171933864324,3.613579163815437
20,-1.3243976305378806,-2.4403909361969096,3.7342106759626854
21,-1.3289176744465474,-2.523786805463424,3.8466330840567924
22,-1.3052549785060692,-2.605064948116823,3.956614307817675
23,-1.3097757349028805,-2.681435308065825,4.057453732081766
24,-1.2861205080035192,-2.7557986663061693,4.156030184765686
25,-1.2906506040911274,-2.825688664548228,4.246632766834237
26,-1.2670104202474504,-2.8937119722747764,4.335288307750299
27,-1.2715569381272571,-2.9571627187868685,4.4157391624591185
28,-1.2479385508126002,-3.0176836903552755,4.491697688763728
29,-1.2525094167900284,-3.0766860762246546,4.569758930957044
30,-1.2289228843942057,-3.138176828715011,4.653929560369434
31,-1.2335167782739387,-3.184136123849509,4.696888843276591
32,-1.2099571562623177,-3.2166674401986852,4.716709418539383
33,-1.214604518556928,-3.2817908253585175,4.830740989983827
34,-1.1910889549649069,-3.3578554294923832,4.965791772683856
35,-1.195752919672234,-3.3684417348224063,4.938098264782485
36,-1.1723062856165234,-3.3894408853513376,4.928878590465138
37,-1.1770092840659898,-3.4434173410236437,5.0014849076930314
38,-1.1535698590866932,-3.4633970781317966,5.02227045672172
39,-1.158362995711482,-3.5120226175581903,5.105272977491912
40,-1.1349695245287745,-3.555435437671454,5.181169424685
41,-1.1398184258220052,-3.572448572432769,5.206583362108674
42,-1.1165228546338941,-3.6163776909118717,5.269343229780271
43,-1.121392301016418,-3.622603913523179,5.265851159057659
44,-1.0981892032379814,-3.6472513019435073,5.285402417625358
45,-1.1030935439642495,-3.663506093782783,5.2950290000185305
46,-1.0799463037897683,-3.6714406078804047,5.294512985099372
47,-1.0849262665549264,-3.697573237550984,5.324665241929903
48,-1.0618134175034981,-3.6991232210454528,5.326879064731178
49,-1.0668969477268977,-3.7259455520919467,5.366221217098127
