t,theta_history,m_history,v_history
0,-1.5,0.0,0.0
1,-1.5001,-0.0921375066569817,0.14995252448032964
2,-1.499893083956111,-0.24411520226087172,0.3984568314859262
3,-1.4999574370889603,-0.40283996346035034,0.659955597268135
4,-1.4997340209329433,-0.5611001545046858,0.9229629034979453
5,-1.499789074843963,-0.7178883739686323,1.1858076152751875
6,-1.4995597161149556,-0.8731132813153867,1.4483689045033312
7,-1.4996106450700466,-1.0267419560926254,1.7105197741805098
8,-1.499378254776994,-1.1788165775244828,1.9723503933367408
9,-1.499426861092461,-1.3293224545239837,2.233763161268943
10,-1.4991926343769595,-1.478304532493932,2.49485399659047
11,-1.4992397521639051,-1.6257475526628733,2.755523815546905
12,-1.4990042946799444,-1.7716957541719305,3.015866879695967
13,-1.499050377808349,-1.9161376060500779,3.2757978821406137
14,-1.4988140385779793,-2.0591150760853596,3.5354045038749082
15,-1.498859361279168,-2.200611118952076,3.7945834240831013
16,-1.4986223597297523,-2.340672151018242,4.053438660057362
17,-1.4986671003486791,-2.479284850228893,4.311880441743935
18,-1.4984295834099992,-2.6164905266455376,4.5699964984810375
19,-1.4984738644470053,-2.7522728777236183,4.827687927103213
20,-1.4982359353403032,-2.8866778840126255,5.085058579303417
21,-1.4982798445678795,-3.0196886203002657,5.3420092636141
22,-1.4980415785739767,-3.1513509124310493,5.598644803071858
23,-1.4980851810570628,-3.281642276093858,5.854845887843607
24,-1.4978466347786128,-3.4106124291628577,6.110733664936565
25,-1.4978899800886234,-3.5382416324574426,6.366198260706208
26,-1.497651197172792,-3.664576424143263,6.621351025484867
27,-1.497694323945244,-3.789593221299728,6.8760683498343536
28,-1.4974553387509373,-3.9133268014542706,7.13042168392245
29,-1.4974982777028303,-4.035798198845886,7.38445809022393
30,-1.4972591179082653,-4.157083977989064,7.638378448348617
31,-1.4973018937461142,-4.276973562303177,7.89137354936183
32,-1.4970625813705736,-4.39547589951299,8.143475755482251
33,-1.4971052148236026,-4.513182525868816,8.396808615670913
34,-1.4968657690639067,-4.629879632295103,8.650463958543536
35,-1.496908276403836,-4.744563588208142,8.900775583993774
36,-1.4966687126915335,-4.858249091334469,9.151346155163642
37,-1.49671110809305,-4.971236175323552,9.403283290967957
38,-1.4964714380695954,-5.082564394959968,9.653176730679903
39,-1.4965137350126336,-5.193192939051776,9.904309292144237
40,-1.4962739707200436,-5.302636205618878,10.154927736515221
41,-1.4963161785326005,-5.41057984956466,10.40386925022586
42,-1.4960763307535003,-5.517902224939767,10.654116190536882
43,-1.4961184570959067,-5.623538076253385,10.90197867438725
44,-1.4958785338979903,-5.728444541259024,11.150692860885904
