t,theta_history,theta_dot_history,theta_ddot_history,m_history,v_history
0,-1.5,-1.0,306.9159971303864,0.0,0.0
1,-1.502,-0.38616800573922716,194.09363093363785,-0.005723586204140604,0.009318399836640703
2,-1.5027723360114784,0.002019256128048541,124.64559336266991,-0.020317136899073166,0.03312768225239162
3,-1.5027682974992222,0.2513104428533884,81.61848057650244,-0.04086557435295029,0.06671030256915596
4,-1.5022656766135154,0.4145474040063932,54.735486731887036,-0.0653920865803078,0.10684178491761209
5,-1.5014365818055027,0.5240183774701672,37.75701703392507,-0.09255689282905896,0.1513208540591064
6,-1.5003885450505623,0.5995324115380175,26.886690740416075,-0.12145228421576729,0.19864598429555477
7,-1.4991894802274863,0.6533057930188496,19.808369934609036,-0.15146340743390244,0.2477935027908324
8,-1.4978828686414487,0.6929225328880677,15.104076737078897,-0.18217378203198045,0.29806562530725317
9,-1.4964970235756725,0.7231306863622253,11.901857605403787,-0.21330124096969008,0.34898660401434034
10,-1.495050762202948,0.746934401573033,9.662523254916655,-0.24465453047073182,0.4002318688410126
11,-1.493556893399802,0.7662594480828664,8.050311533370834,-0.27610392586381793,0.4515797491542354
12,-1.4920243745036363,0.7823600711496081,6.854306332358484,-0.30756134714868005,0.5028786166850189
13,-1.490459654361337,0.7960686838143252,5.940585972338974,-0.33896690833016935,0.5540245428230641
14,-1.4888675169937085,0.8079498557590031,5.223001456240328,-0.37027982115104585,0.6049461142924614
15,-1.4872516172821904,0.8183958586714838,4.645268383807943,-0.4014722442993698,0.6555941166641761
16,-1.4856148255648474,0.8276863954390997,4.169944091156941,-0.43252512417864014,0.7059345249884276
17,-1.4839594527739692,0.8360262836214135,3.7716060257297235,-0.46342538182843024,0.7559437396625875
18,-1.4822874002067263,0.8435694956728731,3.4326019966335997,-0.4941640095549584,0.8056053459118366
19,-1.4806002612153806,0.8504346996661402,3.1403811788650593,-0.524734782276006,0.854907906969317
20,-1.4788993918160482,0.8567154620238703,2.8858014870224657,-0.555133384259375,0.9038434586029468
21,-1.4771859608920006,0.8624870649979154,2.662043642137135,-0.5853568166138389,0.9524064796490044
22,-1.4754609867620048,0.8678111522821896,2.4639049721594697,-0.6154029945967363,1.0005931858208232
23,-1.4737253644574404,0.8727389622265085,2.287332972242395,-0.645270473323791,1.048401043286915
24,-1.4719798865329874,0.8773136281709935,2.1291118209511906,-0.6749582604027656,1.0958284318694247
25,-1.4702252592766454,0.8815718518128958,1.986647662939811,-0.7044656874710187,1.142874410301296
26,-1.4684621155730195,0.8855451471387754,1.8578185592811103,-0.7337923217034529,1.189538551278289
27,-1.466691025278742,0.8892607842573376,1.7408674461767415,-0.7629379044910064,1.2358208243990259
28,-1.4649125037102273,0.892742519149691,1.6343241925436347,-0.7919023086301176,1.2817215120977121
29,-1.4631270186719278,0.8960111675347784,1.5369477105411589,-0.8206855081603285,1.3272411484273674
30,-1.4613349963368583,0.8990850629558607,1.447682151781815,-0.8492875568754003,1.3723804737703853
31,-1.4595368262109465,0.9019804272594243,1.3656231905990301,-0.8777085728095388,1.4171404007378956
