t,theta_history,m_history,v_history
0,-1.5,0.0,0.0
1,-1.4999,-0.09210146423551863,0.14983526797478341
2,-1.4998930839695397,-0.24402953307335493,0.3981771109962179
3,-1.4997574370705848,-0.40272905401085857,0.6595914995688825
4,-1.4997340208557892,-0.560943397528347,0.9224464900070668
5,-1.4995890747542917,-0.7177070609147904,1.185206990537718
6,-1.4995597159117082,-0.8728868855135289,1.4476164510838585
7,-1.499410644891945,-1.0264917470200714,1.7096835312544387
8,-1.4993782544323915,-1.1785219613295521,1.9713625730184698
9,-1.4992268608182135,-1.3290047532851412,2.2326919847284845
10,-1.4991926338831967,-1.4779427630801494,2.493630390133753
11,-1.4990397517891556,-1.6253637654339164,2.7542184056994454
12,-1.4990042940295676,-1.7712705161072462,3.0144160451757593
13,-1.498850377330371,-1.915688951812236,3.2742586300566088
14,-1.4988140377704935,-2.058622461783086,3.533709275357264
15,-1.4986593606974217,-2.2000989421787653,3.7928110685025587
16,-1.4986223587646939,-2.340119572624208,4.051520535788143
17,-1.498467099660054,-2.4787103265287507,4.3098752033254835
18,-1.4984295822863931,-2.615874161967394,4.567838656113131
19,-1.4982738636527315,-2.7516379203977652,4.825452301404938
20,-1.4982359340489624,-2.88600222083282,5.082672951391922
21,-1.4980798436693377,-3.018993808169195,5.339542387097644
22,-1.4980415771219113,-3.1506129875325124,5.596017053508863
23,-1.4978851800527195,-3.2808884520336408,5.852147147173583
24,-1.497846633172925,-3.409818509150638,6.10788234084763
25,-1.4976899789764118,-3.537430336738699,6.363268952672087
26,-1.497651195410661,-3.663723203554675,6.618260798334115
27,-1.4974943227251616,-3.788725526833644,6.87290997004193
28,-1.497455336847103,-3.912441130523965,7.12718699553595
29,-1.497298276379395,-4.034879407391472,7.381072608780416
30,-1.4972591156911788,-4.1560263447072865,7.634483237853499
31,-1.4971018923064534,-4.275987861222782,7.887757719709441
32,-1.497062579417017,-4.394777881625991,8.140883027305412
33,-1.496905213305361,-4.512166439893656,8.392971406708012
34,-1.4968657664448028,-4.628260313049554,8.644403366521642
35,-1.4967082747650737,-4.743496433232019,8.89671231793927
36,-1.4966687094105815,-4.85746734751182,9.14839227889449
37,-1.4965111063571321,-4.97006436058586,9.398980540838586
38,-1.4964714361507478,-5.081705854910348,9.649903668286447
39,-1.4963137331526237,-5.192007079103712,9.899789276398593
40,-1.4962739688285658,-5.301187480456427,10.149371157637777
41,-1.4961161765897464,-5.409394699433933,10.399136108627577
42,-1.4960763271909834,-5.516277306223688,10.647837352378138
43,-1.4959184551076763,-5.622296725612972,10.897018502049443
44,-1.4958785289953918,-5.727068263283374,11.14532671047345
45,-1.4957205846808417,-5.830807256981331,11.393440574094095
46,-1.4956805895461,-5.933522538661552,11.641361353077263
47,-1.4955225792687474,-6.035028727839608,11.888409226887353
48,-1.4954825217922036,-6.135667571564403,12.135713849609148
49,-1.4953244511585653,-6.235053375454977,12.381929305020293
50,-1.495284336942499,-6.3335869708691925,12.628379084611472
51,-1.4951262112217045,-6.430963698276824,12.874003589087597
52,-1.4950860449595418,-6.527396504215924,13.119486273397403
53,-1.4949278691174253,-6.622835246729666,13.364633342671253
54,-1.494887654893711,-6.717215898562813,13.60919038524289
55,-1.4947294334618575,-6.810743483725744,13.853820067924115
56,-1.4946891749777496,-6.903141544093122,14.097563195363799
57,-1.4945309119792611,-6.994764048882462,14.341565817145302
58,-1.4944906126986193,-7.085242420782358,14.584571799144841
59,-1.4943323116199467,-7.174973140833559,14.827873045791808
60,-1.4942919748444976,-7.263616157022535,15.070310431280896
61,-1.4941336386819486,-7.351452400371074,15.312746378359053
62,-1.4940932674219314,-7.438237222575018,15.554359473818476
63,-1.4939348988437555,-7.524262209062047,15.796185066785448
64,-1.4938944962365563,-7.609447167771175,16.037865802565044
65,-1.4937360974024267,-7.693513991710292,16.278202836844947
66,-1.493695665661315,-7.776649965741861,16.517973929284377
67,-1.493537238953245,-7.8592297862774,16.758789414669177
68,-1.4934967808542692,-7.941080063539838,16.99969152770028
69,-1.4933383281054255,-8.021502946413158,17.23795435352464
70,-1.4932978460219137,-8.101404138108466,17.476967225949323
71,-1.493139368681412,-8.18046139479316,17.715717532591945
72,-1.4930988636887554,-8.258594472757556,17.95371455567942
73,-1.4929403644715602,-8.33605329096299,18.19204888436984
74,-1.4928998388162291,-8.412826852428694,18.430429782386174
75,-1.4927413189472996,-8.488398818388877,18.666966646014096
76,-1.4927007748343297,-8.563588622744012,18.90458227491503
77,-1.492542235251505,-8.637627707723786,19.14049257869973
78,-1.4925016735240364,-8.711008278217564,19.376445097851434
79,-1.4923431163513416,-8.78375162660555,19.612615305638297
80,-1.492302537610655,-8.855509867457322,19.847623467216213
81,-1.4921439650208854,-8.926778858213979,20.083322251579947
82,-1.4921033707522853,-8.997176145895107,20.318225459434107
83,-1.4919447838096227,-9.066794210852354,20.55262323139599
84,-1.4919041758915148,-9.135841486391591,20.78724770749914
85,-1.4917455751125024,-9.203906189507707,21.02053565046512
86,-1.4917049548013592,-9.271459793621919,21.254214253806154
87,-1.491546341206025,-9.338181973327005,21.4870652545161
88,-1.4915057089585224,-9.404165289749004,21.719469418297123
89,-1.4913470842423568,-9.469648630691204,21.95220630919322
90,-1.4913064403307315,-9.534123248634952,22.18350513037184
91,-1.4911478062034202,-9.598331096056475,22.415952576892796
92,-1.4911071513734182,-9.661480348258952,22.64675646606153
93,-1.4909485089597203,-9.724288702883085,22.878308161792685
94,-1.490907844326842,-9.786147538220037,23.108539307056663
95,-1.4907491941770241,-9.847565797995307,23.33927302042734
96,-1.4907085214946196,-9.908391938959044,23.569935602754132
97,-1.490549863697642,-9.96829249896232,23.79887407757309
98,-1.4905091836213396,-10.027557347332797,24.027461545109375
99,-1.4903505187983657,-10.086450466326994,24.257092593619948
100,-1.4903098326919462,-10.144884653666546,24.48701380209769
101,-1.490151161521468,-10.202152424920062,24.713951069754827
102,-1.4901104694649194,-10.25884102542746,24.94071374428066
103,-1.4899517927812957,-10.315460356393636,25.16945704749961
104,-1.4899110944287868,-10.370988976033203,25.396096228873
105,-1.4897524142947904,-10.426257158941162,25.623560137721128
106,-1.4897117109948042,-10.480826255599684,25.85041487454642
107,-1.4895530273148845,-10.534767611896864,26.076320437540208
108,-1.4895123193171835,-10.587898846147258,26.30114400874983
109,-1.4893536328668369,-10.64100326842253,26.527729969772885
110,-1.48931292014306,-10.692979942679726,26.751951139611872
111,-1.489154232207112,-10.744875658673088,26.977747418317886
112,-1.4891135165070069,-10.796110862064516,27.20284084645658
113,-1.4889548265053851,-10.846532516780696,27.426409377518304
114,-1.4889141095751612,-10.89679633881279,27.651077321786126
115,-1.4887554167731754,-10.946115397473744,27.873751535945853
116,-1.4887146988064133,-10.995108454929166,28.096803052310733
117,-1.488556004056094,-11.043591713166332,28.319752064517864
118,-1.4885152849369938,-11.091469298453237,28.541960932484745
119,-1.4883565893990347,-11.138921913133432,28.764386269866677
120,-1.4883158700381687,-11.185957406328772,28.986750338347214
121,-1.4881571737711556,-11.232193143202473,29.207672391586947
122,-1.4881164553577624,-11.278328372535071,29.429694649738412
123,-1.4879577580692966,-11.32351976743777,29.649638846805562
124,-1.4879170408879372,-11.368555122097524,29.870462500893957
125,-1.4877583432562627,-11.412954324575542,30.09029356397708
126,-1.487717626401832,-11.456715467492375,30.309191105402384
127,-1.4875589300911407,-11.500425563571696,30.52960132392566
128,-1.4875182134517395,-11.543305110138558,30.748400950522875
129,-1.4873595196187983,-11.585998518197094,30.967575016726258
130,-1.4873188031156472,-11.62775946883456,31.184655975539407
131,-1.487160112066953,-11.669631358545905,31.404188495916607
132,-1.4871193977006534,-11.711109531484283,31.623699047553522
133,-1.4869607089280032,-11.751512591145653,31.83949923005306
134,-1.486919997052939,-11.791674927316963,32.05575448811897
135,-1.486761310010071,-11.831681996143521,32.27351182762631
136,-1.4867206009530203,-11.871215129072652,32.49071642546705
137,-1.4865619168671464,-11.910036501521034,32.706178297264884
138,-1.4865212113365103,-11.948688974927796,32.922366152060285
139,-1.4863625298706014,-11.986818879506911,33.137579485139135
140,-1.4863218268659744,-12.02423549771066,33.35127188361529
141,-1.486163149449189,-12.061851150065271,33.567640044849576
142,-1.4861224494878764,-12.098751293874042,33.782414504436424
143,-1.4859637765672602,-12.13511856894299,33.996344006717756
144,-1.4859230818390163,-12.171560082434866,34.21171983254072
145,-1.4857644116931454,-12.206899683699632,34.42378689280636
146,-1.4857237227552436,-12.242382897693059,34.63741099494122
147,-1.4855650552568453,-12.277164536891679,34.849948691711845
148,-1.4855243720224667,-12.311842315565173,35.06294085739715
149,-1.485365708042321,-12.345804648778788,35.27477863938441
150,-1.4853250315269686,-12.379954915566724,35.4882294292682
151,-1.485166370748823,-12.4129631927967,35.69832298751824
152,-1.4851257014330972,-12.44630888869234,35.91068952494339
153,-1.484967043893159,-12.478769249436876,36.120623659358365
154,-1.4849263804215065,-12.510985896213269,36.33059017327879
155,-1.484767727962989,-12.543116656905944,36.54163145320652
156,-1.4847270691972945,-12.574476227026313,36.750652861041985
157,-1.4845684235612793,-12.605938899434232,36.96131214551889
158,-1.4845277698563109,-12.636737431797409,37.17038235234001
159,-1.4843691309848062,-12.667285605090845,37.37967570407156
160,-1.4843284841424158,-12.69775690700135,37.5897339867571
161,-1.4841698509828831,-12.727382309205195,37.7968046158526
162,-1.4841292108832025,-12.756855685364277,38.00417770938915
163,-1.4839705833945798,-12.786146643007577,38.21265704466131
