t,theta_history,m_history,v_history
0,-2.0,0.0,0.0
1,-1.999,-0.16989091330545975,0.509825611937627
2,-1.9989308401472903,-0.45003693521838956,1.354217894885541
3,-1.997574371883929,-0.7425148312956305,2.2421342130879065
4,-1.9973402130634053,-1.0337400588157202,3.132796239919124
5,-1.9958907610390102,-1.3220410234519409,4.021621313218756
6,-1.9955971867877755,-1.6070282453946292,4.906864497117325
7,-1.9941065024154299,-1.8888439931808993,5.789290819911098
8,-1.9937826312904485,-2.1673534262496545,6.6679250762906905
9,-1.9922687465028666,-2.442737541905706,7.5436600836570005
10,-1.9919265385274658,-2.71486763392559,8.415548156986628
11,-1.9903978032024257,-2.9839310031016186,9.284519431367034
12,-1.9900433235255022,-3.2498034204156756,10.149661037630981
13,-1.9885042852381403,-3.512651991050147,11.01177709941546
14,-1.988141032897399,-3.7723638706822715,11.870030057232162
15,-1.9865944427351052,-4.029133626423949,12.725398985676556
16,-1.9862246207811165,-4.282824119529287,13.576899374322934
17,-1.9846722709644387,-4.533608464598739,14.425376177594904
18,-1.9842973574849867,-4.781375419786025,15.270015458280154
19,-1.9827404819530012,-5.026311553362449,16.111744802099746
20,-1.9823615177778688,-5.268279355178255,16.949595321803642
21,-1.980801003255072,-5.507467264572993,17.78450563344059
22,-1.9804187502016801,-5.743736930558922,18.615500782509933
23,-1.978855256018827,-5.977303743202136,19.4437070502337
24,-1.9784702892607824,-6.208007275552022,20.267995381482237
25,-1.9769043196969942,-6.436046756311206,21.08940317959414
26,-1.9765170845139401,-6.66127685253681,21.906899967018475
27,-1.9749490348564482,-6.883914851815295,22.72165180327229
28,-1.9745598841479048,-7.103874934219155,23.533005645719793
29,-1.9729900701119545,-7.321138585360504,24.340491482335498
30,-1.9725992842950328,-7.535404456874577,25.142298139815423
31,-1.971027966777489,-7.7478597178892885,25.946057582437263
32,-1.9706357924750129,-7.958540979800055,26.751349074068766
33,-1.9690631709197013,-8.16446234965334,27.538214955812617
