t,theta_history,theta_dot_history,theta_ddot_history,m_history,v_history
0,-1.5,-1.0,613.8321127835429,0.0,0.0
1,-1.501,-0.3861678872164571,388.18735658703326,-0.005718357568005652,0.009301373650326008
2,-1.5013861678872162,0.002019469370576177,249.29143339848466,-0.02028498689327026,0.03302285557102447
3,-1.5013841484178456,0.2513109027690609,163.23756457787667,-0.04078256794747937,0.06643942759028176
4,-1.5011328375150765,0.4145484673469376,109.4721441428637,-0.06524224190031645,0.10635251625214791
5,-1.5007182890477295,0.5240206114898012,75.51597173402533,-0.09233561096847571,0.15059800655807065
6,-1.5001942684362397,0.5995365832238265,53.77626576770593,-0.12116654551707352,0.19771214138286655
7,-1.4995947318530158,0.6533128489915325,39.62072654608528,-0.1511305726219085,0.24670501168356695
8,-1.4989414190040242,0.6929335755376178,30.213374348529463,-0.18181994589309472,0.29690711135021897
9,-1.4982484854284865,0.7231469498861473,23.810280106389303,-0.21295958626402067,0.3478654890409652
10,-1.4975253384786005,0.7469572299925366,19.333046187018432,-0.24436386985740421,0.39927351707203523
11,-1.496778381248608,0.7662902761795549,16.11013236949459,-0.27590748769818746,0.45092342571196853
12,-1.4960120909724284,0.7824004085490495,13.719693491839724,-0.3075057995966589,0.5026742395457738
13,-1.4952296905638793,0.7961201020408892,11.893875855008895,-0.3391015913490915,0.5544301263707723
14,-1.4944335704618383,0.8080139778958981,10.460373303502735,-0.3706561492584402,0.6061257808134276
15,-1.4936255564839425,0.8184743511994009,9.306610639236634,-0.40214324477742286,0.6577165580777384
16,-1.492807082132743,0.8277809618386375,8.357697532466135,-0.43354508033704137,0.7091718138107392
17,-1.4919793011709044,0.8361386593711034,7.5627849625668375,-0.4648495566543822,0.760470407270224
18,-1.4911431625115332,0.8437014443336703,6.886565468607753,-0.49604843038938784,0.8115976638710333
19,-1.4902994610671996,0.8505880098022782,6.3039349606965,-0.5271360716532953,0.8625433221582234
20,-1.4894488730573974,0.8568919447629747,5.796607314978308,-0.5581086256634884,0.9133001448585317
21,-1.4885919811126345,0.8626885520779529,5.350942391038371,-0.5889634467161577,0.96386297799377
22,-1.4877292925605565,0.8680394944689913,4.956533545054143,-0.6196987156823046,1.0142281124142103
23,-1.4868612530660876,0.8729960280140455,4.605274684445915,-0.6503131812198829,1.06439284956196
24,-1.4859882570380736,0.8776013026984915,4.290733250994494,-0.6808059844181304,1.11435520526273
25,-1.485110655735375,0.8818920359494858,4.00772074935043,-0.7111765397371551,1.164113706901366
26,-1.4842287636994256,0.8858997566988362,3.7519926201089238,-0.7414244539595451,1.2136672538653026
27,-1.4833428639427269,0.8896517493189453,3.520034136497685,-0.7715494708327386,1.2630150209305404
28,-1.482453212193408,0.893171783455443,3.308904503864074,-0.8015514330955305,1.3121563908619474
29,-1.4815600404099525,0.8964806879593071,3.1161210687635332,-0.8314302562864659,1.3610909069484918
30,-1.4806635597219933,0.8995968090280707,2.939571702153554,-0.8611859105531444,1.4098182391924687
31,-1.479763962912965,0.9025363807302242,2.7774473587339976,-0.8908184079086783,1.4583381598950218
32,-1.4788614265322348,0.9053138280889582,2.6281893615980323,-0.9203277932088157,1.5066505257464229
