t,theta_history,theta_dot_history,theta_ddot_history,m_history,v_history
0,-1.5,1.0,-930.8401154202523,0.0,0.0
1,-1.4998,0.8138319769159496,-459.0638871367136,-0.005712197868359261,0.009281343437046022
2,-1.4996372336046169,0.7220191994886068,-193.54308563766097,-0.020246437809761722,0.03289744947470655
3,-1.4994928297647192,0.6833105823610746,-47.811503393208945,-0.04068075369195026,0.0661081019628282
4,-1.499356167648247,0.6737482816824328,28.962860760327167,-0.06505305278314431,0.1057366712259624
5,-1.4992214179919106,0.6795408538344982,66.54398620363477,-0.09204569793309497,0.14965399367113605
6,-1.4990855098211437,0.6928496510752251,82.26391629318996,-0.1207737717227429,0.19643272715843
7,-1.4989469398909288,0.7093024343338631,86.13868987143114,-0.15064292616240293,0.24511582613891314
8,-1.498805079404062,0.7265301723081493,83.89490274786459,-0.18125394317282054,0.29506143923188816
9,-1.4986597733696003,0.7433091528577224,78.75678377032425,-0.21233865202559896,0.3458389887756103
10,-1.4985111115390288,0.7590605096117873,72.49865179452475,-0.24371689862469734,0.3971595342943327
11,-1.4983592994371064,0.7735602399706922,66.06257658447178,-0.2752676490570322,0.448829103642068
12,-1.4982045873891123,0.7867727552875865,59.91918483398684,-0.30690958356138154,0.5007174127903327
13,-1.4980472328380547,0.7987565922543839,54.27711211367492,-0.33858806318777507,0.5527368974046142
14,-1.497887481519604,0.8096120146771187,49.203564607214425,-0.3702663758786879,0.6048286550387454
15,-1.4977255591166685,0.8194527275985617,44.69290448239338,-0.4019198564467007,0.6569530191001681
16,-1.4975616685711488,0.8283913084950404,40.70502004059784,-0.4335319366560765,0.7090832375487179
17,-1.4973959903094498,0.83653231250316,37.18626798546221,-0.4650914916297433,0.7612012329652575
18,-1.497228683846949,0.8439695661002523,34.08047049725593,-0.496591056963273,0.8132947581009415
19,-1.497059889933729,0.8507856601997036,31.334321623311066,-0.5280256307047667,0.8653554871582588
20,-1.496889732801689,0.8570525245243659,28.899718537847228,-0.559391868223263,0.9173777346059059
21,-1.4967183222967841,0.8628324682319353,26.73445651709394,-0.5906875410228948,0.969357594902855
22,-1.4965457558031376,0.868179359535354,24.802099378886442,-0.6219111728931663,1.0212923645902665
23,-1.4963721199312305,0.8731397794111314,23.07147443854385,-0.6530617952173069,1.0731801538493153
24,-1.4961974919753482,0.8777540742988402,21.51603320457607,-0.6841387823565541,1.1250196252198374
25,-1.4960219411604885,0.8820572809397554,20.113201468704656,-0.7151417408545223,1.1768098176890605
26,-1.4958455297043005,0.8860799212334963,18.843777125221006,-0.7460704348212838,1.2285500281150659
27,-1.4956683137200537,0.8898486766585405,17.691398716747297,-0.776924735644164,1.280239731174029
28,-1.495490343984722,0.8933869564018898,16.6420893619168,-0.8077045880601124,1.3318785252069303
29,-1.4953116665934416,0.8967153742742731,15.68387185397957,-0.8384099872364013,1.3834660954910576
30,-1.4951323235185867,0.899852148645069,14.806447005060841,-0.869040963261292,1.4350021892455365
31,-1.4949523530888578,0.9028134380460813,14.000926297335958,-0.8995975706254324,1.486486598547996
32,-1.4947717904012485,0.9056136233055485,13.259610217007944,-0.9300798810671032,1.5379191485929897
33,-1.4945906676765874,0.9082655453489502,12.57580454146412,-0.9604879786869562,1.5892996895642764
34,-1.4944090145675177,0.910780706257243,11.943667928606239,-0.9908219565958197,1.640628090958022
35,-1.4942268584262663,0.9131694398429642,11.35808522353532,-1.0210819145997796,1.6919042375735334
36,-1.4940442245382977,0.9154410568876712,10.814561862668937,-1.0512679575885246,1.7431280266430424
37,-1.49386113632692,0.917603969260205,10.309135588060236,-1.0813801944018255,1.794299365743695
38,-1.493677615533068,0.9196657963778171,9.838302383488262,-1.111418737022153,1.8454181712499962
39,-1.4934936823737923,0.9216334568545147,9.398954120341863,-1.1413836999908196,1.8964843671629148
40,-1.4933093556824215,0.9235132476785831,8.988325871055691,-1.1712751999781132,1.9474978842039092
41,-1.4931246530328859,0.9253109128527943,8.603951229071649,-1.2010933554603564,1.9984586590977598
42,-1.4929395908503154,0.9270317030986087,8.24362428206915,-1.2308382864718304,2.0493666339917453
43,-1.4927541845096957,0.9286804279550225,7.905367133049124,-1.2605101144096948,2.100221755974931
44,-1.4925684484241046,0.9302615013816323,7.587402064406001,-1.2901089618769823,2.1510239766724992
45,-1.4923823961238283,0.9317789817945136,7.288127601175143,-1.319634952553302,2.201773251897238
46,-1.4921960403274694,0.9332366073147486,7.006097860849714,-1.3490882110861424,2.252469541345725
47,-1.4920093930060065,0.9346378268869184,6.7400046828429705,-1.378468862997738,2.3031128083299723
48,-1.4918224654406291,0.935985827823487,6.488662116936439,-1.4077770346040173,2.3537030195380946
49,-1.4916352682750644,0.9372835602468744,6.250992920243004,-1.437012852943055,2.4042401448188495
50,-1.491447811563015,0.9385337588309232,6.026016770117382,-1.4661764457112272,2.4547241569864053
51,-1.4912601048112488,0.9397389621849467,5.812839947188175,-1.4952679412057217,2.505155031642462
52,-1.491072157018812,0.9409015301743843,5.610646281986931,-1.5242874682723604,2.5555327470133093
53,-1.490883976712777,0.9420236594307816,5.418689190815895,-1.5532351562579998,2.605857283800163
54,-1.490695571980891,0.9431073972689447,5.236284652904599,-1.5821111349668673,2.6561286250411222
55,-1.4905069505014372,0.9441546541995257,5.0628050036287675,-1.6109155346203488,2.7063467559835104
56,-1.4903181195705972,0.9451672152002515,4.897673436586647,-1.6396484858198788,2.756511663965675
57,-1.4901290861275571,0.9461467498875689,4.740359123452498,-1.668310119512527,2.806623338307093
58,-1.4899398567775797,0.9470948217122592,4.590372873068738,-1.69690056695909,2.85668177020624
59,-1.4897504378132371,0.948012896286873,4.447263262614243,-1.725419959704407,2.9066869526454195
60,-1.4895608352339798,0.948902348939396,4.31061318298509,-1.7538684295496856,2.9566388803018553
61,-1.4893710547641918,0.949764471575993,4.180036748180127,-1.7822461085267078,3.006537549464746
62,-1.4891811018698766,0.9506004789256289,4.055176525464388,-1.8105531288737027,3.056382957957521
63,-1.4889909817740914,0.9514115142307219,3.935701048794371,-1.8387896230127925,3.106175105065098
64,-1.4888006994712453,0.9521986544404808,3.8213025825859503,-1.866955723528858,3.155913991465592
65,-1.4886102597403572,0.952962914956998,3.7116951076021643,-1.89505156314973,3.2055996191662515
66,-1.4884196671573657,0.9537052539785186,3.606612503866069,-1.9230772747275857,3.2552319914431713
67,-1.48822892610657,0.9544265764792917,3.5058069089020094,-1.9510329912214963,3.304811112784683
68,-1.488038040791274,0.9551277378610721,3.40904723215818,-1.9789188456809832,3.3543369888378924
69,-1.487847015243702,0.9558095473075038,3.3161178088614296,-2.006734971230565,3.403809626358402
70,-1.4876558533342406,0.956472770869276,3.226817178514807,-2.0344815010551955,3.4532290331628146
71,-1.4874645587800668,0.9571181343049789,3.1409569749019095,-2.0621585683865504,3.50259521808394
72,-1.4872731351532058,0.9577463256999593,3.058360916266878,-2.0897663064900565,3.55190819092835
73,-1.4870815858880657,0.9583579978832129,2.978863885263028,-2.11730484865268,3.6011679624363193
74,-1.486889914288489,0.9589537706602655,2.9023110897647975,-2.1447743281713865,3.6503745442439133
75,-1.486698123534357,0.9595342328782187,2.828557296532086,-2.172174878342223,3.6995279488470394
76,-1.4865062166877814,0.9600999443375251,2.7574661304032855,-2.1995066324499772,3.748628189567292
77,-1.486314196698914,0.9606514375636057,2.688909432932096,-2.2267697237584225,3.7976752805196967
78,-1.4861220664114012,0.9611892194501922,2.622766674543753,-2.2539642855010666,3.8466692365820108
79,-1.485929828567511,0.9617137727851008,2.5589244152639523,-2.2810904508723526,3.895610073365465
80,-1.4857374858129542,0.9622255576681535,2.497275809483668,-2.3081483530193707,3.944497807187115
81,-1.4855450407014206,0.9627250128300502,2.4377201506744495,-2.3351381250339758,3.9933324550435034
82,-1.4853524956988546,0.9632125568601851,2.3801624524038,-2.3620598999452738,4.042114034585421
83,-1.4851598531874826,0.9636885893506658,2.3245130623161803,-2.388913810712523,4.09084256409405
84,-1.4849671154696125,0.9641534919631292,2.270687306326735,-2.415699990218402,4.139518062458222
85,-1.4847742847712198,0.9646076294243945,2.218605160138054,-2.442418571262554,4.188140549152561
86,-1.4845813632453349,0.9650513504564222,2.168190945814663,-2.4690696865555246,4.236710044216869
87,-1.4843883529752435,0.9654849886455851,2.1193730512667486,-2.495653468712908,4.285226568236151
88,-1.4841952559775144,0.9659088632558385,2.0720836706380474,-2.5221700502498563,4.3336901423218315
89,-1.4840020742048632,0.966323279989966,2.026258563815775,-2.548619563575828,4.382100788093678
90,-1.4838088095488653,0.9667285317027292,1.9818368335717818,-2.575002140989531,4.430458527662347
91,-1.4836154638425247,0.9671248990694435,1.9387607187417721,-2.6013179146742162,4.478763383613069
92,-1.4834220388627108,0.9675126512131921,1.896975402242651,-2.627567016693059,4.527015378989569
93,-1.4832285363324682,0.9678920462936406,1.8564288326143874,-2.653749578984884,4.575214537279085
94,-1.4830349579232094,0.9682633320601634,1.817071558137373,-2.679865733359993,4.623360882397733
95,-1.4828413052567972,0.9686267463717908,1.778856572409948,-2.7059156114962826,4.671454438676765
96,-1.482647579907523,0.9689825176862727,1.7417391705465413,-2.7318993449353424,4.7194952308487155
97,-1.4824537834039857,0.9693308655203821,1.7056768151657575,-2.7578170650790614,4.767483284035293
98,-1.4822599172308817,0.9696720008834154,1.6706290113581712,-2.7836689031860202,4.815418623734421
99,-1.482065982830705,0.970006126685687,1.63655719005118,-2.809454990368356,4.863301275808914
100,-1.4818719816053678,0.9703334381236972,1.603424599065706,-2.8351754575885293,4.911131266474739
101,-1.481677914917743,0.9706541230435104,1.5711962012390224,-2.860830435656419,4.958908622290385
102,-1.4814837840931343,0.9709683622837584,1.5398385792728675,-2.886420055226418,5.006633370146196
103,-1.4812895904206775,0.9712763299996129,1.5093198465718771,-2.91194444679475,5.054305537254408
104,-1.4810953351546776,0.9715781939689273,1.479609563822759,-2.9374037406968747,5.101925151139506
105,-1.4809010195158838,0.971874115881692,1.4506786608403655,-2.9627980671048735,5.149492239628369
106,-1.4807066446927075,0.97216425161386,1.422499363249008,-2.988127556025313,5.1970068308422235
107,-1.4805122118423848,0.9724487514865097,1.395045123760097,-3.013392337296694,5.244468953186892
108,-1.4803177220920876,0.9727277605112618,1.3682905576342108,-3.038592540587497,5.291878635345291
109,-1.4801231765399854,0.9730014186227885,1.3422113820764636,-3.0637282953939953,5.339235906268957
110,-1.4799285762562608,0.9732698608992039,1.3167843593060446,-3.088799731038266,5.386540795170286
111,-1.479733922284081,0.9735332177710652,1.2919872430037227,-3.1138069766663654,5.433793331515314
112,-1.479539215640527,0.973791615219666,1.267798727958347,-3.1387501612464166,5.480993545016145
113,-1.479344457317483,0.9740451749652577,1.2441984026612118,-3.1636294135669374,5.5281414656242145
114,-1.47914964828249,0.9742940146457897,1.221166704680643,-3.1884448622351784,5.575237123523547
115,-1.4789547894795607,0.974538247986726,1.1986848785745519,-3.2131966356754718,5.622280549124022
116,-1.4787598818299634,0.974777984962441,1.1767349362838964,-3.2378848621277827,5.669271773055347
117,-1.478564926232971,0.9750133319496977,1.1552996197277121,-3.2625096696462332,5.716210826160894
118,-1.478369923566581,0.9752443918736434,1.1343623655115653,-3.287071186097706,5.763097739491803
119,-1.4781748746882064,0.9754712643467457,1.1139072716366272,-3.3115695391605158,5.809932544301279
120,-1.477979780435337,0.975694045801073,1.0939190660468334,-3.3360048563231572,5.856715272039178
121,-1.4777846416261768,0.9759128296142825,1.0743830768815688,-3.3603772648830827,5.903445954346647
122,-1.477589459060254,0.9761277062296588,1.0552852044125594,-3.3846868919455493,5.950124623050984
123,-1.4773942335190082,0.9763387632705413,1.0366118944336034,-3.408933864422485,5.996751310160572
124,-1.477198965766354,0.976546085649428,1.0183501131459938,-3.4331183090315003,6.043326047860308
125,-1.4770036565492242,0.9767497556720574,1.0004873233184775,-3.457240352294798,6.089848868506619
126,-1.4768083065980897,0.9769498531367211,0.9830114617881414,-3.481300120538255,6.1363198046231
127,-1.4766129166274624,0.9771464554290786,0.9659109180673031,-3.5052977398905143,6.182738888896178
128,-1.4764174873363767,0.977339637612692,0.949174514128126,-3.5292333362820885,6.229106154170784
129,-1.4762220194088542,0.9775294725155177,0.932791485186657,-3.5531070354444974,6.275421633446115
130,-1.476026513514351,0.977716030812555,0.9167514615262551,-3.576918962909531,6.321685359871867
131,-1.4758309703081887,0.9778993811048602,0.9010444511792226,-3.600669244008474,6.367897366744318
132,-1.4756353904319677,0.9780795899950961,0.8856608235878749,-3.6243580038713175,6.414057687502268
133,-1.4754397745139687,0.9782567221598137,0.8705912939404037,-3.6479853674261498,6.460166355723722
134,-1.4752441231695368,0.978430840418602,0.8558269084693038,-3.6715514593985383,6.506223405122484
135,-1.4750484370014532,0.9786020058002958,0.8413590303082419,-3.695056404310699,6.552228869543863
136,-1.4748527166002932,0.9787702776063575,0.8271793261740434,-3.7185003264812355,6.598182782962693
137,-1.4746569625447719,0.9789357134715923,0.813279753611118,-3.741883350024193,6.644085179478476
138,-1.4744611754020776,0.9790983694223145,0.7996525489311068,-3.765205598848944,6.689936093313982
139,-1.474265355728193,0.9792582999321007,0.7862902156496876,-3.788467196659269,6.735735558810443
140,-1.4740695040682066,0.9794155579752306,0.7731855135590937,-3.8116682669532,6.781483610425903
141,-1.4738736209566115,0.9795701950779425,0.7603314482684809,-3.8348089330224204,6.8271802827317085
142,-1.473677706917596,0.9797222613675962,0.7477212612545525,-3.85788931795185,6.8728256104097465
143,-1.4734817624653225,0.9798718056198471,0.7353484203764804,-3.8809095446192434,6.918419628249688
144,-1.4732857881041985,0.9800188753039224,0.7232066108457946,-3.9038697356948577,6.963962371146541
145,-1.4730897843291377,0.9801635166260916,0.7112897265937335,-3.926770013641043,7.009453874097814
146,-1.4728937516258125,0.9803057745714103,0.6995918620480435,-3.9496105007119593,7.05489417220122
147,-1.4726976904708982,0.9804456929438199,0.68810730428015,-3.9723913189531226,7.100283300651648
148,-1.4725016013323093,0.9805833144046759,0.6768305255147045,-3.9951125902013693,7.145621294739824
149,-1.4723054846694283,0.9807186805097791,0.6657561759726427,-4.01777443608433,7.190908189848963
150,-1.4721093409333263,0.9808518317449736,0.6548790770448676,-4.040376978020259,7.236144021452828
151,-1.4719131705669775,0.9809828075603825,0.6441942147374924,-4.062920337217865,7.281328825113834
152,-1.4717169740054654,0.98111164640333,0.6336967334672483,-4.085404634676024,7.3264626364805885
153,-1.4715207516761848,0.9812383857500234,0.6233819300498489,-4.107829991183549,7.37154549128571
154,-1.4713245039990348,0.9813630621360335,0.6132452480416273,-4.130196527319081,7.416577425344072
155,-1.4711282313866076,0.9814857111856419,0.6032822722386033,-4.15250436345086,7.46155847455062
156,-1.4709319342443705,0.9816063676400895,0.5934887234682051,-4.174753619736568,7.506488674878381
157,-1.4707356129708424,0.9817250653847831,0.5838604536161363,-4.196944416123215,7.55136806237668
158,-1.4705392679577656,0.9818418374755065,0.5743934407878015,-4.219076872347087,7.5961966731696515
159,-1.4703428995902705,0.9819567161636642,0.5650837847770429,-4.241151107933369,7.640974543453272
160,-1.4701465082470377,0.9820697329206196,0.5559277026465637,-4.263167242196361,7.6857017094949525
161,-1.4699500943004535,0.982180918461149,0.5469215245126335,-4.285125394239292,7.7303782076314285
162,-1.4697536581167614,0.9822903027660516,0.5380616895569457,-4.307025682954048,7.775004074266214
163,-1.4695572000562083,0.9823979151039629,0.5293447421108599,-4.328868227021422,7.819579345869264
164,-1.4693607204731876,0.982503784052385,0.5207673279910008,-4.350653144910852,7.864104058974567
165,-1.469164219716377,0.9826079375179831,0.5123261909034671,-4.372380554880397,7.908578250178561
166,-1.4689676981288735,0.9827104027561638,0.5040181690816325,-4.394050574976901,7.953001956139471
167,-1.4687711560483223,0.9828112063899802,0.4958401919790134,-4.415663323035698,7.997375213574635
168,-1.4685745938070442,0.9829103744283761,0.48778927713488685,-4.437218916680759,8.041698059259689
169,-1.4683780117321585,0.9830079322838031,0.4798625271698054,-4.45871747332471,8.085970530027234
170,-1.4681814101457018,0.9831039047892371,0.47205712689324386,-4.480159110168839,8.13019266276542
171,-1.467984789364744,0.9831983162146158,0.4643703404876298,-4.501543944203045,8.174364494416265
172,-1.467788149701501,0.9832911902827133,0.4567995088837762,-4.522872092205872,8.218486061974346
173,-1.4675914914634445,0.9833825501844902,0.44934204716939874,-4.544143670744693,8.262557402486134
174,-1.4673948149534075,0.9834724185939241,0.4419954421175376,-4.565358796175624,8.306578553048134
175,-1.4671981204696887,0.9835608176823477,0.43475724982644515,-4.586517584643562,8.350549550805574
176,-1.4670014083061522,0.983647769132313,0.4276250934214243,-4.607620152082386,8.39447043295178
177,-1.4668046787523257,0.9837332941509972,0.4205966608796796,-4.62866661421491,8.438341236726469
178,-1.4666079320934955,0.9838174134831732,0.41366970291445426,-4.649657086553008,8.482161999414792
179,-1.4664111686107988,0.9839001474237561,0.40684203093355187,-4.670591684397691,8.52593275834614
180,-1.4662143885813141,0.9839815158299428,0.4001115150946699,-4.691470522839205,8.569653550893063
181,-1.4660175922781482,0.9840615381329618,0.39347608241335763,-4.712293716757195,8.613324414470465
182,-1.4658207799705216,0.9841402333494444,0.3869337149684515,-4.733061380820726,8.656945386534137
183,-1.4656239519238516,0.9842176200924382,0.38048244814681276,-4.7537736294883794,8.700516504579644
184,-1.4654271083998331,0.9842937165820677,0.37412036894979295,-4.774430577008451,8.74403780614165
185,-1.4652302496565168,0.9843685406558578,0.36784561440317276,-4.795032337419104,8.787509328793025
