t,theta_history,m_history,v_history
0,-1.5,0.0,0.0
1,-1.490000000006154,-0.16250000000000014,0.26406250000000026
2,-1.4800011455085207,-0.3197519400022133,0.5162172581446686
3,-1.4700042175946049,-0.4718623464241355,0.7569065591176694
4,-1.4600100100127407,-0.6189365747448495,0.9865603510886458
5,-1.4500193288104843,-0.7610788093449926,1.2055964273543336
6,-1.4400329919425547,-0.898392063184962,1.414420610230174
7,-1.4300518288482043,-1.0309781773341182,1.6134269370988952
8,-1.4200766799980136,-1.1589378203643974,1.8029978485170368
9,-1.410108396410211,-1.2823704876223816,1.9835043782749395
10,-1.4001478391367332,-1.4013745003944857,2.155306345300337
11,-1.3901958787193622,-1.5160470049805206,2.318752547290382
12,-1.3802533946163964,-1.6264839716914463,2.474180955951749
13,-1.3703212746004336,-1.73278019378767,2.621918913723435
14,-1.3604004141279777,-1.8350292863747286,2.762283331851987
15,-1.3504917156816971,-1.9333236852736584,2.8955808896842345
16,-1.3405960880863,-2.0277546458837556,3.0221082350381767
17,-1.3307144457991114,-2.1184122420557983,3.142152185508475
18,-1.3208477081765644,-2.2053853649940973,3.2559899305591267
19,-1.310996798717941,-2.288761722206011,3.363889234252319
20,-1.3011626442878141,-2.3686278365177253,3.4661086384592164
21,-1.2913461743187622,-2.4450690451752517,3.562897666395574
22,-1.2815483199960307,-2.5181694990496393,3.654497026322572
23,-1.2717700134259262,-2.588012161965402,3.741138815251218
24,-1.2620121867898182,-2.6546788101710788,3.8230467224869953
25,-1.2522757714857178,-2.7182500319706957,3.900436232850266
26,-1.2425616972594802,-2.7788052275346775,3.9735148294072022
27,-1.2328708913277506,-2.836422608908464,4.04248219554576
28,-1.2232042774948333,-2.8911792002367083,4.107530416231463
29,-1.2135627752657137,-2.943150838220499,4.168844178278489
30,-1.2039472989575057,-2.99241217282452,4.226600969472758
31,-1.194358756811622,-3.039036668250489,4.28097127638551
32,-1.1847980501089828,-3.0830966041925407,4.332118780718005
33,-1.175266072290582,-3.124663077389509,4.38020055402078
34,-1.1657637080857268,-3.163806003488263,4.4253672506340385
35,-1.1562918326502358,-3.200594119231408,4.4677632986994595
36,-1.146851310716865,-3.235094984981746,4.507527089097832
37,-1.137442995760173,-3.267374987594941,4.544791162171496
38,-1.1280677291779904,-3.2974993436508115,4.579682392095565
39,-1.1187263394915874,-3.3255321030526295,4.612322168767292
40,-1.1094196415665623,-3.3515361530027112,4.642826577088699
41,-1.1001484358563771,-3.3755732223614614,4.671306573523685
42,-1.0909135076703838,-3.397703886395881,4.697868159817261
43,-1.0817156264680639,-3.417987571922386,4.7226125537712225
44,-1.0725555451811066,-3.4364825628475866,4.74563635697753
45,-1.0634339995648194,-3.4532460061094983,4.76703171941783
46,-1.0543517075802438,-3.4683339180204467,4.786886500844853
47,-1.0453093688082191,-3.4818011910117477,4.805284428868916
48,-1.0363076638964994,-3.4937016007790556,4.8223052536803435
49,-1.0273472540408906,-3.504087813826106,4.838024899346239
50,-1.0184287805012353,-3.5130113954034456,4.85251561162774
51,-1.0095528641529308,-3.5205228178376133,4.8658461022715755
52,-1.0007201050745222,-3.526671469245148,4.878081689737364
53,-0.9919310821717745,-3.5315056626247716,4.889284436329677
54,-0.9831863528384815,-3.535072645320065,4.899513281711366
55,-0.9744864526541412,-3.537418608844006,4.908824172781982
56,-0.9658318951184832,-3.5385886990558246,4.917270189912296
57,-0.9572231714227115,-3.538627026679774,4.924901669532931
58,-0.9486607502571961,-3.5375766781546045,4.93176632308187
59,-0.9401450776552281,-3.5354797268017966,4.937909352322189
60,-0.9316765768723403,-3.532377244299903,4.943373561047598
61,-0.923255648300583,-3.528309312451748,4.948199463199453
62,-0.9148826694170508,-3.523315035230657,4.95242538742457
63,-0.9065579947658539,-3.5174325510913924,4.956087578108639
64,-0.8982819559726488,-3.5106990455310494,4.9592202929251386
65,-0.8900548617907583,-3.503150763884774,4.961855896944425
66,-0.8818769981778426,-3.4948230243408807,4.9640249533521725
67,-0.87374862840202,-3.4857502311596877,4.965756310830427
68,-0.865669993176278,-3.4759658880802027,4.9670771876583855
69,-0.8576413108199702,-3.4655026118986787,4.968013252593424
70,-0.8496627774461513,-3.4543921462029794,4.968588702596089
71,-0.8417345671734723,-3.442665375246689,4.968826337465509
72,-0.8338568323613312,-3.430352337946941,4.968747631454223
73,-0.826029703866955,-3.417482241990033,4.96837280193355
74,-0.8182532913230772,-3.404083478029035,4.967720875182494
75,-0.8105276834348726,-3.390183633957786,4.966809749374729
76,-0.8028529482948042,-3.375809509245903,4.965656254839498
77,-0.7952291337140528,-3.360987129319688,4.96427621167323
78,-0.7876562675692012,-3.3457417599741364,4.962684484779407
79,-0.7801343581628698,-3.330097921801576,4.960895036414713
80,-0.7726633945970164,-3.31407940462284,4.95892097631969
81,-0.7652433471576376,-3.2977092819072786,4.956774609512183
82,-0.7578741677096418,-3.2810099251683207,4.9544674818216095
83,-0.7505557901006902,-3.264003018321757,4.95201042324172
84,-0.7432881305728423,-3.246709571994364,4.949413589178917
85,-0.736071088180876,-3.2291499377709627,4.946686499672447
86,-0.7289045452161935,-3.2113438223685122,4.943838076661882
87,-0.721788367635266,-3.1933103017263162,4.940876679376235
88,-0.7147224054916108,-3.1750678350019443,4.9378101379179
89,-0.7077064933703424,-3.156634278462974,4.934645785113285
90,-0.7007404508243793,-3.13802689926518,4.9313904867006215
91,-0.6938240828114375,-3.1192623891083167,4.928050669923948
92,-0.6869571801309852,-3.100356877761145,4.9246323506006915
93,-0.6801395198603807,-3.081325946447889,4.92114115872862
94,-0.6733708657894588,-3.06218464108879,4.9175823626962725
95,-0.6666509688528794,-3.042947485387961,4.913960892159213
96,-0.6599795675595939,-3.023628493762211,4.9102813596426795
97,-0.6533563884188308,-3.0042411841050143,4.906548080929389
98,-0.6467811463620451,-2.984798590380272,4.902765094289448
99,-0.6402535451603161,-2.9653132750409776,4.8989361786074435
100,-0.6337732778367227,-2.945797341268362,4.89506487045999
101,-0.6273400270732623,-2.9262624450275183,4.891154480195112
102,-0.6209534656119192,-2.9067198069359566,4.887208107063053
103,-0.6146132566495258,-2.8871802239419364,4.883228653446228
104,-0.6083190542260948,-2.8676540808098387,4.8792188382342845
105,-0.6020705036063355,-2.8481513614102143,4.875181209388396
106,-0.5958672416541012,-2.8286816598125224,4.871118155737199
107,-0.589708897199543,-2.8092541911789315,4.867031918045029
108,-0.5835950913987789,-2.7898778024578865,4.862924599391429
109,-0.5775254380859125,-2.770560982876478,4.858798174899241
110,-0.5714995441172644,-2.7513118742309586,4.854654500846964
111,-0.5655170097077031,-2.73213828097504,4.850495323199499
112,-0.559577428758987,-2.713047680105895,4.846322285589837
113,-0.5536803891800515,-2.6940472308480348,4.8421369367827785
114,-0.547825473199196,-2.675143784135504,4.837940737650295
115,-0.5420122576681448,-2.6563438918930475,4.833735067686758
116,-0.5362403143579747,-2.6376538161171426,4.829521231090891
117,-0.5305092102469195,-2.6190795377579823,4.825300462439981
118,-0.5248185078000752,-2.6006267654037027,4.821073931980632
119,-0.5191677652410476,-2.58230094376831,4.816842750559105
120,-0.5135565368155938,-2.564107261984948,4.812607974213115
121,-0.5079843730473244,-2.5460506617062837,4.808370608445844
122,-0.5024508209855414,-2.528135845013953,4.8041316122018
123,-0.49695542444529994,-2.510367282139111,4.799891901563161
124,-0.4914977242397885,-2.4927492189962837,4.795652353184195
125,-0.4860772584051327,-2.475285684532795,4.791413807480437
126,-0.48069356241773376,-2.457980497896172,4.787177071588332
127,-0.47534616940425933,-2.440837275421997,4.78294292211025
128,-0.4700346103444116,-2.423859437444769,4.77871210765886
129,-0.4647584142666007,-2.407050214934402,4.774485351214149
130,-0.4595171084366578,-2.3904126559610503,4.77026335230551
131,-0.4543102185397238,-2.3739496319910094,4.766046789030689
132,-0.4491372688554556,-2.357663844016486,4.761836319922639
133,-0.44399778242669113,-2.3415578285220633,4.757632585674691
134,-0.4388912812217201,-2.3256339632907324,4.753436210733835
135,-0.4338172862903053,-2.309894473052377,4.749247804771304
136,-0.42877531791360385,-2.294341434977626,4.745067964039109
137,-0.42376489574813614,-2.278976784019993,4.74089727262061
138,-0.41878553896395204,-2.2638023181092435,4.736736303582756
139,-0.4138367663771428,-2.2488197031989228,4.732585620037095
140,-0.40891809657684813,-2.234030478170984,4.728445776116249
141,-0.40402904804690654,-2.2194360596004477,4.724317317872098
142,-0.399169139282296,-2.205037746383013,4.720200784101515
143,-0.394337888900512,-2.1908367242285336,4.716096707105137
144,-0.3895348157480271,-2.1768340700232462,4.7120056133842665
145,-0.3847594390019769,-2.1630307560636286,4.70792802428067
146,-0.38001127826721337,-2.1494276541647332,4.703864456563748
147,-0.37528985366886636,-2.136025539645819,4.699815422969206
148,-0.3705946859405514,-2.122825095196083,4.695781432693099
149,-0.36592529650836014,-2.1098269146232473,4.69176299184486
150,-0.3612812075707674,-2.097031506487739,4.68776060386265
151,-0.35666194217458724,-2.0844392976251633,4.683774769894158
152,-0.352067024287107,-2.072050636559719,4.679805989145738
153,-0.34749597886452716,-2.0598657968111933,4.675854759202569
154,-0.34294833191683166,-2.0478849800981083,4.671921576322335
155,-0.338423610569211,-2.0361083194395695,4.668006935704721
156,-0.3339213431201583,-2.024535882158312,4.664111331738881
157,-0.3294410590963559,-2.0131676727874104,4.6602352582308395
158,-0.324982289304467,-2.0020036358830584,4.656379208612653
159,-0.3205445658799451,-1.9910436587457996,4.652543676135024
160,-0.3161274223329717,-1.9802875740525274,4.648729154044915
161,-0.3117303935916287,-1.9697351624015433,4.644936135749589
162,-0.30735301604241155,-1.9593861547729043,4.641165114968398
163,-0.302994827568185,-1.949240234906254,4.63741658587352
164,-0.2986553675836823,-1.9392970415982806,4.633691043220751
165,-0.29433417706864434,-1.9295561709218998,4.629988982471362
166,-0.29003079859869624,-1.9200171783692177,4.6263108999059535
167,-0.28574477637405205,-1.910679580920281,4.622657292731134
168,-0.28147565624613996,-1.901542859039572,4.619028659179799
169,-0.27722298574223614,-1.8926064586021685,4.615425498605707
170,-0.27298631408819346,-1.8838697927514365,4.6118483115729685
171,-0.268765192229349,-1.8753322436900806,4.608297599941023
172,-0.2645591728496933,-1.8669931644063342,4.604773866945612
173,-0.26036781038938017,-1.8588518803370229,4.6012776172762
