t,theta_history,theta_dot_history,theta_ddot_history,m_history,v_history
0,-1.5,,,0.0,0.0
1,-1.4999000000000287,,,-0.3500000000000003,1.225000000000001
2,-1.499800000061725,,,-0.6964060071998674,2.448117138745535
3,-1.4997000002262093,,,-1.039253975984593,3.6693535769353636
4,-1.4996000005346062,,,-1.3785795012329662,4.888711473289359
5,-1.4995000010280444,,,-1.714417821912619,6.106192984550074
6,-1.4994000017476559,,,-2.046803824639115,7.321800265484316
7,-1.4993000027345742,,,-2.375772047199451,8.535535468884701
8,-1.4992000040299343,,,-2.7013566820403208,9.747400745571209
9,-1.499100005674871,,,-3.023591579721495,10.957398244392731
10,-1.4990000077105183,,,-3.3425102523346664,12.165530112228602
11,-1.4989000101780092,,,-3.658145876888108,13.37179849399013
12,-1.498800013118473,,,-3.97053129865748,14.576205532622133
13,-1.4987000165730364,,,-4.27969903450313,15.778753369104434
14,-1.4986000205828205,,,-4.585681276154222,16.979444142453385
15,-1.4985000251889415,,,-4.888509893460016,18.17827998972336
16,-1.4984000304325091,,,-5.188216437608641,19.37526304600826
17,-1.4983000363546257,,,-5.484832144313675,20.570395444442983
18,-1.498200042996385,,,-5.778387936968862,21.763679316204914
19,-1.498100050398872,,,-6.068914429771277,22.955116790515405
20,-1.4980000586031608,,,-6.356441930813262,24.144709994641214
21,-1.4979000676503147,,,-6.641000445143439,25.332461053896
22,-1.4978000775813853,,,-6.922619677797113,26.518372091641737
23,-1.4977000884374108,,,-7.201329036796371,27.70244522929019
24,-1.4976001002594153,,,-7.477157636120179,28.884682586304326
25,-1.4975001130884082,,,-7.750134298644776,30.065086280199765
26,-1.4974001269653836,,,-8.020287559054662,31.24365842654619
27,-1.497300141931318,,,-8.287645666724481,32.42040113896877
28,-1.497200158027171,,,-8.552236588572077,33.59531652914956
29,-1.4971001752938828,,,-8.814088011883024,34.76840670682892
30,-1.497000193772375,,,-9.073227347106906,35.939673779806895
31,-1.4969002135035478,,,-9.329681730625637,37.10911985394462
32,-1.496800234528281,,,-9.583478027494094,38.27674703316568
33,-1.4967002568874315,,,-9.834642834153343,39.4425574194575
34,-1.496600280621833,,,-10.083202481116736,40.606553112872724
35,-1.4965003057722954,,,-10.329183035629141,41.768736211530545
36,-1.4964003323796036,,,-10.57261030429958,42.92910881161809
37,-1.496300360484516,,,-10.813509835707544,44.08767300739177
38,-1.4962003901277645,,,-11.051906922983234,45.244430891178595
39,-1.4961004213500535,,,-11.287826606362014,46.39938455337753
40,-1.4960004541920582,,,-11.521293675713308,47.55253608246083
41,-1.4959004886944247,,,-11.752332673044199,48.703887564975346
42,-1.4958005248977682,,,-11.980967894978019,49.85344108554386
43,-1.4957005628426727,,,-12.207223395208121,51.001198726866356
44,-1.4956006025696902,,,-12.431122986927132,52.14716256972139
45,-1.495500644119339,,,-12.65269024523191,53.29133469296731
46,-1.4954006875321035,,,-12.871948509504435,54.43371717354363
47,-1.4953007328484333,,,-13.088920885768918,55.574312086472226
48,-1.4952007801087424,,,-13.303630249025312,56.713121504858705
49,-1.4951008293534072,,,-13.51609924555951,57.850147499893595
50,-1.4950008806227673,,,-13.72635029523041,58.985392140853676
51,-1.4949009339571233,,,-13.934405593734148,60.11885749510319
52,-1.494800989396737,,,-14.140287114845648,61.25054562809514
53,-1.4947010469818292,,,-14.344016612637787,62.3804586033725
54,-1.4946011067525802,,,-14.545615623678346,63.508598482569504
55,-1.494501168749128,,,-14.745105469205011,64.63496732541282
56,-1.4944012330115681,,,-14.9425072572786,65.75956718972282
57,-1.4943012995799518,,,-15.137841884914772,66.8824001314148
58,-1.4942013684942863,,,-15.331130040194425,68.00346820450022
59,-1.494101439794533,,,-15.522392204352968,69.12277346108789
60,-1.4940015135206068,,,-15.71164865384871,70.24031795138514
61,-1.4939015897123764,,,-15.898919462410571,71.35610372369909
62,-1.4938016684096616,,,-16.08422450306531,72.47013282443784
63,-1.4937017496522338,,,-16.26758345014448,73.58240729811162
64,-1.493601833479815,,,-16.449015781271296,74.69292918733399
65,-1.493501919932076,,,-16.628540779327675,75.80170053282302
66,-1.493402009048637,,,-16.806177534401563,76.9087233734025
67,-1.493302100869066,,,-16.981944945714808,78.01399974600302
68,-1.4932021954328771,,,-17.15586172353175,79.11753168566325
69,-1.4931022927795319,,,-17.327946391048723,80.219321225531
70,-1.4930023929484366,,,-17.498217286264662,81.31937039686444
71,-1.4929024959789423,,,-17.666692563833013,82.41768122903318
72,-1.4928026019103438,,,-17.8333901968951,83.51425574951946
73,-1.4927027107818789,,,-17.99832797889518,84.60909598391929
74,-1.4926028226327275,,,-18.16152352537734,85.70220395594355
75,-1.492502937502011,,,-18.32299427576442,86.79358168741913
76,-1.4924030554287913,,,-18.482757495119138,87.88323119829009
77,-1.49230317645207,,,-18.640830275887634,88.9711545066187
78,-1.4922033006107882,,,-18.797229539625548,90.05735362858661
79,-1.4921034279438248,,,-18.95197203870684,91.14183057849594
80,-1.492003558489996,,,-19.105074358015546,92.22458736877036
81,-1.4919036922880553,,,-19.256552916620567,93.30562600995623
82,-1.4918038293766918,,,-19.406423969433767,94.38494851072367
83,-1.4917039697945296,,,-19.554703608851455,95.46255687786764
84,-1.4916041135801275,,,-19.70140776637945,96.53845311630901
85,-1.491504260771978,,,-19.846552214241907,97.61263922909569
86,-1.491404411408506,,,-19.990152566974057,98.68511721740364
87,-1.4913045655280697,,,-20.132224282999008,99.75588908053801
88,-1.4912047231689574,,,-20.272782666188778,100.82495681593412
89,-1.491104884369389,,,-20.411842867409728,101.89232241915857
90,-1.491005049167514,,,-20.549419886052522,102.9579878839103
91,-1.4909052176014113,,,-20.685528571546808,104.02195520202164
92,-1.4908053897090883,,,-20.820183624860732,105.08422636345934
93,-1.4907055655284802,,,-20.953399599985477,106.14480335632558
94,-1.4906057450974493,,,-21.085190905404936,107.2036881668591
95,-1.4905059284537843,,,-21.21557180555069,108.26088277943613
96,-1.4904061156351998,,,-21.344556422242462,109.31638917657153
97,-1.4903063066793352,,,-21.472158736114118,110.37020933891971
98,-1.4902065016237542,,,-21.598392588025458,111.42234524527568
99,-1.4901067005059445,,,-21.723271680459852,112.47279887257615
100,-1.4900069033633163,,,-21.846809578907926,113.52157219590042
101,-1.4899071102332022,,,-21.969019713237376,114.56866718847147
102,-1.4898073211528566,,,-22.089915379049128,115.61408582165694
103,-1.489707536159455,,,-22.20950973901989,116.65783006497013
104,-1.4896077552900926,,,-22.32781582423132,117.69990188607102
105,-1.4895079785817849,,,-22.444846535485862,118.74030325076723
106,-1.4894082060714662,,,-22.560614644609466,119.77903612301505
107,-1.4893084377959889,,,-22.675132795741234,120.81610246492036
108,-1.4892086737921233,,,-22.78841350661021,121.85150423673973
109,-1.489108914096557,,,-22.90046916979937,122.88524339688126
110,-1.4890091587458938,,,-23.011312053996996,123.91732190190568
