t,theta_history,m_history,v_history
0,5.0,0.0,0.0
1,4.99900000000002,48.79999999999999,238.1440000000002
2,4.998000015965467,92.69020599960058,475.7591553243483
3,4.997000058504367,132.16160987182835,712.8462939419288
4,4.996000138168331,167.65610461517014,949.4062458177563
5,4.995000265429293,199.57139423884007,1185.4398428823345
6,4.994000450656854,228.26541265883162,1420.9479189944218
7,4.993000704096446,254.0603007036961,1655.9313098974303
8,4.99200103584844,277.24598541910086,1890.3908531697375
9,4.991001455848344,298.0834014413188,2124.327388169226
10,4.990001973848234,316.80739023279017,2357.7417559724163
11,4.989002599399512,333.62930939358694,2590.6347993085737
12,4.988003341837083,348.73938104123084,2823.0073624892216
13,4.98700421026503,362.3088053520726,3054.8602913334958
14,4.986005213543838,374.4916627481219,3286.1944330898004
15,4.985006360279193,385.4266258648296,3517.0106363542445
16,4.98400765881238,395.23850032177563,3747.3097509863246
17,4.983009117212274,404.0396114160186,3977.092628022344
18,4.982010743268903,411.93105214589013,4206.360119587032
19,4.981012544488554,419.0038064322353,4435.113078803838
20,4.9800145280903605,425.33976001740217,4663.352359704333
21,4.979016701004333,431.01261027424783,4891.078817137177
22,4.978019069870736,436.0886850342038,5118.293306677044
23,4.977021641040743,440.62767953253365,5344.996684533898
24,4.976024420578295,444.683319659102,5571.189807462989
25,4.975027414263043,448.3039588841389,5796.873532675901
26,4.974030627594303,451.5331154915322,6022.048717752949
27,4.973034065795908,454.40995608892393,6246.716220557222
28,4.972037733821873,456.96973076695775,6470.87689915049
29,4.971041636362765,459.24416474278485,6694.531611711224
30,4.970045777852685,461.26181083942316,6917.681216454883
31,4.969050162476772,463.04836671740225,7140.326571556655
32,4.968054794179129,464.62696038347997,7362.468535076765
33,4.967059676671107,466.0184071487355,7584.107964888456
34,4.966064813439839,467.2414408911115,7805.245718608737
35,4.965070207756977,468.3129221919667,8025.882653531929
36,4.964075862687538,469.24802565924335,8246.01962656607
37,4.963081781098818,470.0604085185907,8465.657494172183
38,4.962087965669305,470.7623623456507,8684.797112306387
39,4.961094418897531,471.3649496253878,8903.439336364878
40,4.960101143110842,471.87812665575746,9121.585021131688
41,4.959108140474022,472.3108541612753,9339.235020729231
42,4.958115412997748,472.67119684549266,9556.390188571533
43,4.957122962546846,472.9664129884819,9773.051377320118
44,4.956130790848315,473.2030350848242,9989.219438842452
45,4.9551388994991115,473.38694241804205,10204.895224172882
46,4.954147289973667,473.5234263778253,10420.079583475957
47,4.953155963631132,473.61724924576106,10634.773366012081
48,4.952164921722329,473.67269710271063,10848.977420105377
49,4.951174165396427,473.69362744565865,11062.692593113663
50,4.950183695707309,473.68351204307857,11275.919731400489
51,4.949193513619649,473.64547550495377,11488.659680309078
52,4.948203620014701,473.58232999597965,11700.91328413813
53,4.947214015695787,473.4966064776197,11912.681386119368
54,4.946224701393502,473.390582826121,12123.964828396718
55,4.945235677770648,473.2663091388844,12334.764452007092
56,4.944246945426877,473.12563051034635,12545.081096862621
57,4.943258504903086,472.97020753041113,12754.915601734287
58,4.942270356685546,472.80153473317193,12964.268804236866
59,4.941282501209784,472.6209572008838,13173.141540815106
60,4.940294938864235,472.4296855076548,13381.534646731046
61,4.9393076699936564,472.2288091688779,13589.448956052438
62,4.938320694902333,472.01930874582115,13796.88530164216
63,4.937334013857072,471.8020667398555,14003.844515148587
64,4.936347627089998,471.57787739734806,14210.327426996844
65,4.935361534801172,471.3474555341503,14416.334866380883
66,4.934375737161017,471.1114444777149,14621.867661256321
67,4.9333902343125935,470.8704232150738,14826.926638333995
68,4.932405026373704,470.6249128260857,15031.512623074183
69,4.93142011343886,470.37538227342145,15235.62643968144
70,4.930435495581098,470.12225361360976,15439.268911100002
71,4.929451172853676,469.8659066870317,15642.440859009723
72,4.928467145291637,469.60668333896695,15845.1431038225
73,4.927483412913267,469.344891218581,16047.376464679157
74,4.926499975721437,469.0808071980575,16249.141759446746
75,4.925516833704849,468.8146804498569,16450.439804716232
76,4.924533986839188,468.546735216286,16651.271415800544
77,4.923551435088186,468.27717330214506,16851.637406732953
78,4.922569178404602,468.0061763181413,17051.538590265747
79,4.921587216731134,467.73390769999037,17250.975777869207
80,4.92060555000125,467.4605145256342,17449.949779730818
81,4.919624178139963,467.1861291507622,17648.461404754733
82,4.91864310106454,466.9108706808026,17846.51146056145
83,4.917662318685158,466.63484629573605,18044.1007534877
84,4.916681830905505,466.3581524424472,18241.230088586493
85,4.915701637623334,466.0808759078582,18437.90026962737
86,4.914721738730975,465.8030947847663,18634.11209909679
87,4.913742134115802,465.5248793411115,18829.86637819864
88,4.912762823660663,465.2462928023322,19025.163906854934
89,4.911783807244278,464.9673920554973,19220.005483706555
90,4.910805084741599,464.68822828303723,19414.391906114182
91,4.909826656024147,464.4088475331119,19608.323970159257
92,4.908848520960312,464.12929123295226,19801.802470645074
93,4.90787067941564,463.8495966508765,19994.828201097946
94,4.906893131253085,463.5697973121124,20187.401953768447
95,4.905915876333246,463.28992337304584,20379.524519632727
96,4.9049389145145845,463.0100019580503,20571.196688393877
97,4.90396224565362,462.73005746264056,20762.419248483373
98,4.902985869605111,462.45011182631663,20953.192987062546
99,4.90200978622222,462.17018477812826,21143.51869002413
100,4.901033995356668,461.89029405768787,21333.397141993824
101,4.900058496858869,461.6104556140871,21522.82912633191
102,4.8990832905780595,461.3306837849251,21711.815425134915
103,4.898108376362413,461.0509914574381,21900.356819237273
104,4.897133754059145,460.7713902135193,22088.454088213053
105,4.896159423514612,460.4918904602396,22276.108010377688
106,4.895185384574397,460.21250154731933,22463.319362789738
107,4.894211637083393,459.93323187285546,22650.08892125267
108,4.893238180885873,459.65408897847806,22836.417460316672
109,4.8922650158255605,459.3750796349934,23022.30575328045
110,4.89129214174569,459.09620991946485,23207.754572193073
111,4.89031955848906,458.81748528458724,23392.764687855837
112,4.889347265898087,458.53891062112547,23577.336869824096
113,4.888375263814852,458.2604903141107,23761.47188640915
114,4.887403552081139,457.9822282934183,23945.170504680118
115,4.88643213053848,457.7041280792892,24128.433490465835
116,4.885460999028182,457.4261928233,24311.261608356745
117,4.884490157391367,457.14842534523757,24493.65562170679
118,4.883519605468996,456.8708281662865,24675.61629263533
119,4.882549343101897,456.5934035388992,24857.14438202907
120,4.881579370130788,456.3161534736792,25038.24064954394
121,4.8806096863963,456.03907976357715,25218.905853607044
122,4.8796402917389985,455.76218400566773,25399.140751418574
123,4.878671185999398,455.48546762074966,25578.946098953733
124,4.87770236901798,455.2089318709855,25758.32265096466
125,4.87673384063521,454.932577875779,25937.27116098236
126,4.8757656006915475,454.6564066260639,26115.792381318635
127,4.874797649027461,454.38041899716563,26293.88706306801
128,4.873829985483438,454.1046157603758,26471.55595610966
129,4.872862609899993,453.8289975933704,26648.799809109336
130,4.871895522117684,453.55356508958613,26825.6193695213
131,4.870928721977111,453.27831876665965,27002.01538359026
132,4.869962209318931,453.00325907402265,27177.988596353272
133,4.8689959839838615,452.728386399738,27353.53975164169
134,4.868030045812686,452.45370107665224,27528.669592083064
135,4.867064394646263,452.17920338793317,27703.378859103093
136,4.866099030325528,451.90489357205365,27877.668292927527
137,4.865133952691498,451.6307718272773,28051.538632584085
138,4.864169161585279,451.3568383156954,28224.99061590438
139,4.8632046568480645,451.083093166861,28398.02497952582
140,4.862240438321144,450.80953648105844,28570.642458893548
141,4.8612765058459,450.53616833224737,28742.843788262315
142,4.86031285926382,450.2629887707114,28914.629700698417
143,4.859349498416488,449.98999782544246,29086.00092808159
144,4.8583864231455935,449.71719550628677,29256.958201106914
145,4.8574236332929335,449.4445818058758,29427.502249286707
146,4.856461128700411,449.1721567013648,29597.633800952426
147,4.855498909210038,448.89992015599705,29767.353583256576
148,4.8545369746639375,448.627872120512,29936.662322174583
149,4.853575324904345,448.3560125344124,30105.560742506692
150,4.852613959773608,448.0843413271049,30274.049567879854
151,4.851652879114187,447.8128584189263,30442.129520749608
152,4.85069208276866,447.5415637220678,30609.80132240196
153,4.849731570579717,447.27045714140604,30777.065692955264
154,4.848771342390167,446.99953857525173,30943.9233513621
155,4.847811398042934,446.7288079160231,31110.375015411144
156,4.8468517373810585,446.4582650508517,31276.421401729032
157,4.845892360247701,446.18790986212855,31442.06322578223
158,4.844933266486138,445.91774222799444,31607.3012018789
159,4.843974455939766,445.6477620227822,31772.136043170765
160,4.843015928452099,445.3779691174143,31936.56846165495
161,4.842057683866769,445.10836337976065,32100.599168175857
162,4.841099722027529,444.8389446749607,32264.228872426993
163,4.8401420427782496,444.5697128657135,32427.45828295284
164,4.839184645962921,444.3006678125381,32590.288107150693
165,4.838227531425653,444.0318093740089,32752.719051272492
166,4.8372706990106735,443.7631374069665,32914.75182042668
167,4.836314148562332,443.494651766708,33076.38711858004
168,4.835357879925096,443.226352307158,33237.625648559486
169,4.834401892943552,442.9582388810226,33398.46811205395
170,4.833446187462406,442.69031133992826,33558.915209616185
171,4.832490763326485,442.4225695345458,33718.96764066458
172,4.831535620380732,442.1550133147033,33878.62610348499
173,4.830580758470212,441.8876425294866,34037.89129523256
174,4.829626177440109,441.6204570273303,34196.763911933536
175,4.828671877135723,441.35345665609964,34355.24464848707
176,4.827717857402477,441.08664126316364,34513.33419866703
177,4.826764118085909,440.8200106954618,34671.03325512383
178,4.825810659031678,440.5535647995631,34828.3425093862
179,4.82485748008556,440.2873034217199,34985.26265186301
180,4.823904581093452,440.021226407916,35141.79437184504
181,4.822951961901367,439.75533360391,35297.938357506806
182,4.821999622355436,439.48962485527426,35453.69529590834
183,4.821047562301909,439.2241000074301,35609.06587299697
184,4.8200957815871535,438.9587589056791,35764.05077360911
185,4.819144280057654,438.6936013952316,35918.65068147204
186,4.8181930575600145,438.4286273212323,36072.86627920569
187,4.817242113940955,438.16383652878295,36226.69824832443
188,4.816291449047312,437.8992288629631,36380.14726923879
189,4.815341062726041,437.6348041688488,36533.21402125732
190,4.814390954824214,437.370562291529,36685.89918258826
191,4.813441125189018,437.10650307612053,36838.20343034138
192,4.81249157366776,436.84262636778175,36990.12744052969
193,4.81154230010786,436.57893201172453,37141.67188807124
194,4.810593304356856,436.315419853225,37292.83744679084
195,4.8096445862624035,436.05208973763354,37443.62478942184
196,4.808696145672272,435.78894151038327,37594.034587607865
197,4.807747982434347,435.5259750169982,37744.06751190456
198,4.806800096396632,435.2631901030999,37893.72423178135
199,4.805852487407243,435.00058661441415,38043.00541562317
200,4.804905155314414,434.73816439677654,38191.9117307322
201,4.8039580999664935,434.47592329613747,38340.44384332961
202,4.803011321211945,434.21386315856677,38488.60241855728
203,4.802064818899346,433.9519838302576,38636.38812047955
204,4.801118592877391,433.6902851575304,38783.8016120849
205,4.800172642994888,433.428766986836,38930.84355528774
206,4.7992269691007605,433.16742916475846,39077.514610930106
207,4.798281571044044,432.9062715380177,39223.81543878334
208,4.797336448673892,432.64529395347193,39369.74669754986
209,4.79639160183957,432.3844962581197,39515.30904486483
210,4.795447030390457,432.12387829910176,39660.50313729789
211,4.794502734176046,431.86343992370234,39805.32963035488
212,4.793558713045945,431.60318097935107,39949.7891784795
213,4.792614966849876,431.3431013136241,40093.88243505505
214,4.791671495437672,431.0832007742453,40237.61005240611
215,4.790728298659282,430.82347920908694,40380.972681800245
216,4.789785376364766,430.56393646617107,40523.97097344968
