t,theta_history,m_history,v_history
0,-1.5,0.0,0.0
1,-1.4995000000003076,-0.16250000000000014,0.26406250000000026
2,-1.4990000013501665,-0.3231925674926125,0.5272683646671876
3,-1.4985000049499686,-0.48209591224976844,0.7896195554833642
4,-1.4980000117005958,-0.639228062227502,1.0511180314001944
5,-1.4975000225033972,-0.7946068653833163,1.3117657488361703
6,-1.497000038260165,-0.948249991475369,1.5715646616735726
7,-1.4965000598731124,-1.1001749338436566,1.8305167212554316
8,-1.4960000882448505,-1.250399011173379,2.0886238763824885
9,-1.4955001242783645,-1.398939369240663,2.345888073310153
10,-1.495000168876991,-1.5458129826408202,2.6023112557454655
11,-1.4945002229443947,-1.6910366564993136,2.857895364844052
12,-1.494000287384545,-1.834627028165607,3.1126423392070874
13,-1.4935003631016939,-1.9766005688900685,3.366554114878253
14,-1.4930004510003507,-2.116973585484096,3.6196326253406967
15,-1.4925005519852608,-2.2557622219636344,3.8718798015139955
16,-1.4920006669613812,-2.392982461176249,4.123297571751117
17,-1.491500796833858,-2.5286501264119208,4.373887861835383
18,-1.4910009425080026,-2.6627808829977258,4.62365259497744
19,-1.4905011048892685,-2.795390239876561,4.872593691812219
20,-1.4900012848832278,-2.926493551170073,5.120713070395916
21,-1.4895014833955489,-3.0561060177259516,5.368012646202953
22,-1.489001701331972,-3.184242688649743,5.6144943321229634
23,-1.4885019395982866,-3.310918462821334,5.860160038457766
24,-1.4880021991003078,-3.4361480903962702,6.1050116729183515
25,-1.487502480743853,-3.559946174292046,6.349051140621859
26,-1.4870027854347192,-3.68232717165953,6.592280344088579
27,-1.4865031140786586,-3.803305395339665,6.834701183238933
28,-1.4860034675813567,-3.9228950153055973,7.076315555390486
29,-1.485503846848408,-4.041110060090374,7.317125355254938
30,-1.4850042527852931,-4.157964418200358,7.55713247493514
31,-1.4845046862973557,-4.273471839514498,7.796338803922102
32,-1.4840051482897785,-4.387645936669606,8.034746229092015
33,-1.4835056396675614,-4.500500186431768,8.272356634703273
34,-1.4830061613354972,-4.612047931054038,8.509171902393506
35,-1.482506714198149,-4.72230237962054,8.745193911176617
36,-1.4820072991598263,-4.831276609377136,8.980424537439823
37,-1.4815079171245633,-4.938983567048767,9.21486565494071
38,-1.4810085689960941,-5.04543607014362,9.44851913480428
39,-1.480509255677831,-5.150646808244247,9.681386845520036
40,-1.4800099780728406,-5.254628344285759,9.913470652939028
41,-1.4795107370838214,-5.357393115821246,10.144772420270952
42,-1.4790115336130805,-5.458953436274519,10.375294008081237
43,-1.4785123685625103,-5.559321496180328,10.605037274288135
44,-1.4780132428335666,-5.658509364412169,10.834004074159827
