t,theta_history,m_history,v_history
0,2.0,0.0,0.0
1,1.999000000000102,0.9800000000000009,9.604000000000008
2,1.9980000045237298,1.948420959840183,19.163558462706476
3,1.9970000165912802,2.905380596996659,28.67882076289839
4,1.996000039226582,3.850995456143678,38.14993200974475
5,1.9950000754568145,4.7853809208646005,47.577037046340976
6,1.9940001283124247,5.708651225245611,56.960280449247584
7,1.9930002008270453,6.620919465353346,66.2998065280312
8,1.9920002960374117,7.5222976105976,75.59575932480793
9,1.9910004169832785,8.412896514980261,84.84828261378918
10,1.9900005667073373,9.2928259282316,94.05751990082982
11,1.9890007482551324,10.162194506835075,103.22361442297887
12,1.9880009646749779,11.021109824941705,112.34670914803272
13,1.9870012190178734,11.869678385175204,121.42694677409087
14,1.9860015143374203,12.708005629328886,130.4644697291142
15,1.9850018536897376,13.53619594895547,139.45942017048606
16,1.9840022401333772,14.354352695850858,148.4119399845757
17,1.9830026767292401,15.162578192432912,157.32217078630464
18,1.9820031665404911,15.960973742016325,166.19025391871574
19,1.9810037126324742,16.749639638984597,175.0163304525449
20,1.980004318072628,17.528675178860155,183.8005411857957
21,1.9790049859303995,18.298178668273636,192.54302664331675
22,1.9780057192771607,19.058247434833337,201.24392707638205
23,1.9770065211861214,19.808977836895842,209.90338246227412
24,1.9760073947322445,20.550465273238814,218.52153250387016
25,1.9750083429921603,21.28280419263692,227.09851662923114
26,1.974009369044081,22.00608810334186,235.63447399119386
27,1.9730104759677143,22.720409582467465,244.12954346696617
28,1.972011666844178,23.42586028528084,252.58386365772503
29,1.971012944755914,24.122530954400435,260.997572888218
30,1.9700143127866014,24.81051142890202,269.3708092063675
31,1.9690157740210714,25.48989065333348,277.7037103828788
32,1.9680173315452205,26.160756686639324,285.9964139108503
33,1.967018988445924,26.82319671099584,294.2490570053881
34,1.9660207478109497,27.47729704055776,302.461776603223
35,1.9650226127288721,28.12314313011735,310.63470936233125
36,1.964024586288985,28.760819583676767,318.7679916615586
37,1.9630266715812152,29.3904101629346,326.8617596002474
38,1.962028871696037,30.011997795687403,334.91614899786754
39,1.9610311897243837,30.625664584147113,342.93129539365043
40,1.9600336287575628,31.231491813175158,350.90733404622665
41,1.9590361918871684,31.829559958434125,358.84439993326714
42,1.9580388822049946,32.41994869445778,366.7426277511274
43,1.9570417028029492,33.00273690264031,374.602151914496
44,1.9560446567729672,33.57800267914549,382.42310655604626
45,1.955047747206924,34.14582334273674,390.2056255260912
46,1.9540509771965486,34.706275442528685,397.9498423922428
47,1.9530543498333373,35.25943476566115,405.6558904390744
48,1.9520578682084668,35.80537634489627,413.3239026677872
