t,theta_history,theta_dot_history,theta_ddot_history,m_history,v_history
0,-1.5,,,0.0,0.0
1,-1.4950000000014285,,,-0.3500000000000003,1.225000000000001
2,-1.4900002656959113,,,-0.6918179800013331,2.416220073122009
3,-1.4850009770724393,,,-1.0255718861422594,3.5743785544423954
4,-1.480002316250035,,,-1.3513785247303698,4.700183256833328
5,-1.4750044674639637,,,-1.6693535704986298,5.794331524457142
6,-1.4700076170505516,,,-1.9796115747354368,6.857510287635783
7,-1.4650119534305888,,,-2.282265973290522,7.8903961190872245
8,-1.460017667091291,,,-2.5774290944585627,8.89365529151998
9,-1.455024950566802,,,-2.8652121667423978,9.867943836576057
10,-1.450033998417213,,,-3.145725326497768,10.813907605111835
11,-1.4450450072060803,,,-3.4190776254615396,11.732182328805628
12,-1.4400581754764255,,,-3.685377038165386,12.623393683079744
13,-1.4350737037251977,,,-3.9447304692369514,13.488157351324144
14,-1.4300917943761866,,,-4.197243760590535,14.3270790904079
15,-1.4251126517513693,,,-4.44302169850937,15.140754797463787
16,-1.4201364820406803,,,-4.682168020621618,15.929770577930586
17,-1.4151634932701955,,,-4.914785422772191,16.6947028148367
18,-1.4101938952687185,,,-5.140975565792591,17.43611823930793
19,-1.4052278996327654,,,-5.360839082170956,18.15457400228138
20,-1.4002657196899413,,,-5.574475582624538,18.85061774740652
21,-1.3953075704607059,,,-5.781983662576872,19.52478768511375
22,-1.3903536686185274,,,-5.983460908541926,20.177612667829756
23,-1.3854042324484257,,,-6.179003904417534,20.80961226631823
24,-1.3804594818039078,,,-6.368708237690465,21.421296847123664
25,-1.3755196380623007,,,-6.552668505555493,22.013167651095046
26,-1.3705849240784902,,,-6.730978320950857,22.58571687296546
27,-1.3656555641370733,,,-6.903730318512531,23.13942774196281
28,-1.3607317839029394,,,-7.0710161604497515,23.674774603426016
29,-1.355813810370291,,,-7.2329265423442575,24.192223001400308
30,-1.3509018718101249,,,-7.389551198875737,24.692229762184315
31,-1.3459961977161885,,,-7.540978909475979,25.175243078801046
32,-1.3410970187494375,,,-7.687297503914253,25.641702596363963
33,-1.3362045666810154,,,-7.8285938678164655,26.09203949830868
34,-1.3313190743337824,,,-7.964953948120636,26.52667659346002
35,-1.326440775522424,,,-8.096462758471265,26.946028403903604
36,-1.321569904992169,,,-8.223204384555181,27.35050125363027
37,-1.3167066983561515,,,-8.345261989381434,27.740493357921135
38,-1.3118513920314527,,,-8.462717818507857,28.11639491344038
39,-1.307004223173862,,,-8.575653205216872,28.478588189002267
40,-1.3021654296113976,,,-8.684148575643164,28.82744761697828
41,-1.297335249776632,,,-8.788283453855815,29.163339885309814
42,-1.2925139226378637,,,-8.888136466897498,29.486624030091214
43,-1.2877016876291896,,,-8.983785349783338,29.79765152868753
44,-1.2828987845795226,,,-9.075306950462029,30.096766393350908
45,-1.2781054536406096,,,-9.162777234741787,30.384305265299073
46,-1.2733219352141054,,,-9.246271291183708,30.660597509219
47,-1.268548469877756,,,-9.325863335965092,30.925965308158514
48,-1.2637852983107527,,,-9.401626717715267,31.18072375876822
49,-1.2590326612183165,,,-9.473633922326435,31.425180966855926
50,-1.2542907992555739,,,-9.541956577742038,31.65963814321545
51,-1.2495599529507908,,,-9.606665458725104,31.884389699691496
52,-1.244840362628027,,,-9.667830491609045,32.09972334544219
53,-1.2401322683292804,,,-9.725520759033275,32.30592018336065
54,-1.2354359097361876,,,-9.779804504666073,32.50325480661691
55,-1.2307515260913535,,,-9.830749137916994,32.691995395281666
56,-1.2260793561193772,,,-9.878421238641161,32.87240381299295
57,-1.2214196379476483,,,-9.922886561837682,33.04473570362721
58,-1.2167726090269864,,,-9.96421004234441,33.2092405879363
59,-1.212138506052196,,,-10.002455799531226,33.36616196011184
60,-1.2075175648826129,,,-10.037687141993956,33.51573738423888
61,-1.2029100204627134,,,-10.069966572250973,33.65819859060071
62,-1.1983161067428674,,,-10.099355791444538,33.793771571797194
63,-1.1937360566003026,,,-10.125915704048797,33.922676678639064
64,-1.1891701017603635,,,-10.149706422586336,34.045128715781225
65,-1.1846184727181341,,,-10.170787272355135,34.161337037058274
66,-1.1800813986605019,,,-10.18921679616769,34.271505640485955
67,-1.175559107388739,,,-10.205052759103992,34.37583326289279
68,-1.1710518252416728,,,-10.218352153280016,34.474513474146576
69,-1.16655977701952,,,-10.229171202633253,34.56773477094097
70,-1.1620831859084577,,,-10.23756536772682,34.65568067010805
71,-1.1576222734060042,,,-10.243589350573513,34.73852980142321
72,-1.1531772592472764,,,-10.247297099481202,34.816455999869675
73,-1.1487483613321994,,,-10.24874181392077,34.8896283973302
74,-1.1443357956537317,,,-10.247975949417846,34.95821151367466
75,-1.1399397762271752,,,-10.2450512224694,35.022365347212805
76,-1.1355605150206358,,,-10.240018615486228,35.08224546448206
77,-1.1311982218866958,,,-10.232928381762312,35.13800308934147
78,-1.126853104495363,,,-10.22383005047186,35.18978519134336
79,-1.122525368268354,,,-10.21277243169488,35.23773457335537
80,-1.118215216314772,,,-10.199803621471913,35.28198995840619
81,-1.1139228493682318,,,-10.184971006888619,35.32268607572963
82,-1.109648465725488,,,-10.168321271190674,35.35995374598199
83,-1.1053922611866174,,,-10.149900398929505,35.393919965609356
84,-1.1011544289968036,,,-10.12975368113916,35.42470799034171
85,-1.0969351597897705,,,-10.107925720544653,35.452437417792275
86,-1.0927346415329096,,,-10.084460436801962,35.47722426914125
87,-1.0885530594741402,,,-10.059401071769804,35.499181069884045
88,-1.0843905960905444,,,-10.032790194813234,35.51841692962533
89,-1.08024743103881,,,-10.00466970813903,35.53503762090112
90,-1.0761237411075153,,,-9.975080852162737,35.54914565701213
